ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0007409	axonogenesis	31/640	111/4114	0.000537320096688376	0.03576536893582	0.0329226392576167	SPAST/XK/PIK3CB/PICALM/TOP2B/USP33/CTTN/NIN/ADNP/SPG11/COBL/TTL/TRAK2/LRP1/ZSWIM6/NOTCH2/WDR36/STXBP1/MYPN/PRKCA/LMTK2/PTK2/KIF5B/NPTX1/PTPN11/TRAK1/SHTN1/ADARB1/SIPA1L1/SLC9A6/BMPR2	31
GO:0019935	cyclic-nucleotide-mediated signaling	15/640	40/4114	0.000574495748846196	0.0367102783512719	0.0337924446795004	ADGRL1/ADNP/PRKAR1A/PDE4D/PRKAR2A/GNA13/CRTC3/PDE3B/PRKCA/PDE7B/PDE3A/NUDT4/ADCY6/LGR4/PDE7A	15
GO:1905477	positive regulation of protein localization to membrane	15/640	40/4114	0.000574495748846196	0.0367102783512719	0.0337924446795004	AP2B1/DLG1/SSH1/AKT2/C2CD5/LRP1/EGFR/STOM/ZDHHC5/MTCL1/YWHAG/KIF5B/CHP1/TCAF1/PPP3R1	15
GO:0072384	organelle transport along microtubule	11/640	25/4114	0.000652140466873299	0.0408546821894155	0.0376074399266047	SPAST/FBXW11/KIF3B/BLOC1S6/TRAK2/KIF13A/FYCO1/KIF5B/TRAK1/AP3M1/HTT	11
GO:0045069	regulation of viral genome replication	12/640	29/4114	0.000730498709440181	0.0434940964881181	0.0400370663331858	EIF2AK2/PKN2/NUCKS1/TOP2B/SRPK1/FMR1/ZC3HAV1/STOM/LARP1/ADAR/ADARB1/DDX3X	12
GO:0120034	positive regulation of plasma membrane bounded cell projection assembly	12/640	29/4114	0.000730498709440181	0.0434940964881181	0.0400370663331858	HDAC4/ZMYND8/FMR1/COBL/RHOQ/FNBP1L/ACTR2/WASF2/ATP7A/CEP135/HTT/MTOR	12
GO:0007030	Golgi organization	14/640	37/4114	0.000786841900013051	0.0434940964881181	0.0400370663331858	CLASP1/TMED2/ARHGEF7/CAMSAP2/ATL2/STX16/RBSN/TMED7/SEC16A/GOLGA2/FBXW8/VCPIP1/ATL3/HTT	14
GO:0043954	cellular component maintenance	7/640	12/4114	0.0008261525854163	0.0434940964881181	0.0400370663331858	DLG1/CTTN/ZMYND8/TJP1/TANC1/RASSF8/NLGN2	7
GO:0046326	positive regulation of glucose import	7/640	12/4114	0.0008261525854163	0.0434940964881181	0.0400370663331858	ADIPOR2/AKT2/CREBL2/C2CD5/RHOQ/APPL1/PTPN11	7
GO:0048286	lung alveolus development	7/640	12/4114	0.0008261525854163	0.0434940964881181	0.0400370663331858	RC3H2/MAN2A1/IGFBP5/TNS3/ATP7A/BMPR2/ATXN1L	7
GO:0006470	protein dephosphorylation	29/640	104/4114	0.000828452949224327	0.0434940964881181	0.0400370663331858	EIF2AK2/FBXW11/NUAK1/DLG1/SSH1/RPRD1B/MTMR4/PPP6R3/PPM1H/PTP4A1/EYA4/DNAJC6/PPP3CA/MTMR6/PTPRJ/UBASH3B/PPP1R15B/PPP4R2/LMTK2/PTPN11/PPTC7/HTT/STYX/MTOR/PHACTR4/HACD2/PPP1CB/PPP3R1/PPP4R3B	29
GO:0016239	positive regulation of macroautophagy	10/640	22/4114	0.000844016895857066	0.0434940964881181	0.0400370663331858	CLEC16A/RAB3GAP2/MAP3K7/LARP1/FYCO1/PAFAH1B2/SMCR8/HTT/SMURF1/PIP4K2B	10
GO:0048207	vesicle targeting, rough ER to cis-Golgi	10/640	22/4114	0.000844016895857066	0.0434940964881181	0.0400370663331858	TMED2/SEC23A/PPP6R3/SEC24A/KLHL12/SEC16A/SEC24D/GOLGA2/ANKRD28/SEC22B	10
GO:0048208	COPII vesicle coating	10/640	22/4114	0.000844016895857066	0.0434940964881181	0.0400370663331858	TMED2/SEC23A/PPP6R3/SEC24A/KLHL12/SEC16A/SEC24D/GOLGA2/ANKRD28/SEC22B	10
GO:0090114	COPII-coated vesicle budding	10/640	22/4114	0.000844016895857066	0.0434940964881181	0.0400370663331858	TMED2/SEC23A/PPP6R3/SEC24A/KLHL12/SEC16A/SEC24D/GOLGA2/ANKRD28/SEC22B	10
GO:0046474	glycerophospholipid biosynthetic process	18/640	54/4114	0.000869942559480979	0.0441185155165354	0.0406118548235565	PIK3CB/SLC44A1/CSNK2A2/CPNE3/MTMR4/RAB14/GPAM/OCRL/LPIN1/SELENOI/FGF2/MTMR6/MTMR12/AGPAT5/AGPAT3/FAR1/SACM1L/PIP4K2B	18
GO:0071417	cellular response to organonitrogen compound	42/640	169/4114	0.000908945955029673	0.045376286348747	0.0417696545781728	UBR2/ARID1B/NUCKS1/SSH1/KLF5/AKT2/PRKAR1A/C2CD5/PDE4D/PRKAR2A/ATP6V1A/IGFBP5/RHOQ/DNMT3A/IDE/LRP1/PPAT/LPIN1/TBC1D4/ACTR2/PRKACB/EGFR/OGT/PDE3B/GABPA/LARP1/APPL1/STC1/ATP7A/STAT3/AHCYL1/PTK2/YWHAG/SIK2/PDE3A/SMARCC1/STAT5B/ADCY6/PTPN11/ATP6V0A2/BACE1/MTOR	42
