gene_id	genes	cluster	original_id	gene_biotype	external_gene_name	entrezgene_id	description	chromosome_name	start_position	end_position	strand
ENSG00000165804	ENSG00000165804	4	ENSG00000165804	protein_coding	ZNF219	51222	zinc finger protein 219 [Source:HGNC Symbol;Acc:HGNC:13011]	14	21090077	21104722	-1
ENSG00000166012	ENSG00000166012	4	ENSG00000166012	protein_coding	TAF1D	79101	TATA-box binding protein associated factor, RNA polymerase I subunit D [Source:HGNC Symbol;Acc:HGNC:28759]	11	93729948	93784391	-1
ENSG00000166133	ENSG00000166133	4	ENSG00000166133	protein_coding	RPUSD2	27079	RNA pseudouridine synthase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24180]	15	40569299	40574949	1
ENSG00000166189	ENSG00000166189	4	ENSG00000166189	protein_coding	HPS6	79803	HPS6 biogenesis of lysosomal organelles complex 2 subunit 3 [Source:HGNC Symbol;Acc:HGNC:18817]	10	102065349	102068036	1
ENSG00000166272	ENSG00000166272	4	ENSG00000166272	protein_coding	WBP1L	54838	WW domain binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:23510]	10	102743948	102834516	1
ENSG00000166272	ENSG00000166272	4	ENSG00000166272	protein_coding	WBP1L	102724307	WW domain binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:23510]	10	102743948	102834516	1
ENSG00000166986	ENSG00000166986	4	ENSG00000166986	protein_coding	MARS1	4141	methionyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6898]	12	57475445	57517569	1
ENSG00000167173	ENSG00000167173	4	ENSG00000167173	protein_coding	C15orf39	56905	chromosome 15 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:24497]	15	75195643	75212169	1
ENSG00000167695	ENSG00000167695	4	ENSG00000167695	protein_coding	TLCD3A	79850	TLC domain containing 3A [Source:HGNC Symbol;Acc:HGNC:29646]	17	732412	742968	1
ENSG00000168036	ENSG00000168036	4	ENSG00000168036	protein_coding	CTNNB1	1499	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]	3	41194741	41260096	1
ENSG00000168040	ENSG00000168040	4	ENSG00000168040	protein_coding	FADD	8772	Fas associated via death domain [Source:HGNC Symbol;Acc:HGNC:3573]	11	70203296	70207390	1
ENSG00000168246	ENSG00000168246	4	ENSG00000168246	protein_coding	UBTD2	92181	ubiquitin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24463]	5	172209646	172283764	-1
ENSG00000168286	ENSG00000168286	4	ENSG00000168286	protein_coding	THAP11	57215	THAP domain containing 11 [Source:HGNC Symbol;Acc:HGNC:23194]	16	67842320	67844195	1
ENSG00000168795	ENSG00000168795	4	ENSG00000168795	protein_coding	ZBTB5	9925	zinc finger and BTB domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23836]	9	37438102	37465450	-1
ENSG00000168906	ENSG00000168906	4	ENSG00000168906	protein_coding	MAT2A	4144	methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]	2	85539168	85545281	1
ENSG00000168924	ENSG00000168924	4	ENSG00000168924	protein_coding	LETM1	3954	leucine zipper and EF-hand containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6556]	4	1811479	1856156	-1
ENSG00000169105	ENSG00000169105	4	ENSG00000169105	protein_coding	CHST14	113189	carbohydrate sulfotransferase 14 [Source:HGNC Symbol;Acc:HGNC:24464]	15	40470984	40473158	1
ENSG00000169180	ENSG00000169180	4	ENSG00000169180	protein_coding	XPO6	23214	exportin 6 [Source:HGNC Symbol;Acc:HGNC:19733]	16	28097976	28211965	-1
ENSG00000169242	ENSG00000169242	4	ENSG00000169242	protein_coding	EFNA1	1942	ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]	1	155127876	155134899	1
ENSG00000170382	ENSG00000170382	4	ENSG00000170382	protein_coding	LRRN2	10446	leucine rich repeat neuronal 2 [Source:HGNC Symbol;Acc:HGNC:16914]	1	204617170	204685738	-1
ENSG00000170468	ENSG00000170468	4	ENSG00000170468	protein_coding	RIOX1	79697	ribosomal oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:20968]	14	73490933	73493394	1
ENSG00000170577	ENSG00000170577	4	ENSG00000170577	protein_coding	SIX2	10736	SIX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:10888]	2	45005182	45009452	-1
ENSG00000170775	ENSG00000170775	4	ENSG00000170775	protein_coding	GPR37	2861	G protein-coupled receptor 37 [Source:HGNC Symbol;Acc:HGNC:4494]	7	124743885	124765792	-1
ENSG00000170779	ENSG00000170779	4	ENSG00000170779	protein_coding	CDCA4	55038	cell division cycle associated 4 [Source:HGNC Symbol;Acc:HGNC:14625]	14	105009573	105021083	-1
ENSG00000170881	ENSG00000170881	4	ENSG00000170881	protein_coding	RNF139	11236	ring finger protein 139 [Source:HGNC Symbol;Acc:HGNC:17023]	8	124474880	124488618	1
ENSG00000171453	ENSG00000171453	4	ENSG00000171453	protein_coding	POLR1C	9533	RNA polymerase I and III subunit C [Source:HGNC Symbol;Acc:HGNC:20194]	6	43509702	43562419	1
ENSG00000171621	ENSG00000171621	4	ENSG00000171621	protein_coding	SPSB1	80176	splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628]	1	9292894	9369532	1
ENSG00000171631	ENSG00000171631	4	ENSG00000171631	protein_coding	P2RY6	5031	pyrimidinergic receptor P2Y6 [Source:HGNC Symbol;Acc:HGNC:8543]	11	73264498	73305103	1
ENSG00000171763	ENSG00000171763	4	ENSG00000171763	protein_coding	SPATA5L1	79029	spermatogenesis associated 5 like 1 [Source:HGNC Symbol;Acc:HGNC:28762]	15	45402336	45421415	1
ENSG00000173402	ENSG00000173402	4	ENSG00000173402	protein_coding	DAG1	1605	dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666]	3	49468713	49535618	1
ENSG00000173530	ENSG00000173530	4	ENSG00000173530	protein_coding	TNFRSF10D	8793	TNF receptor superfamily member 10d [Source:HGNC Symbol;Acc:HGNC:11907]	8	23135588	23164027	-1
ENSG00000173559	ENSG00000173559	4	ENSG00000173559	protein_coding	NABP1	64859	nucleic acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:26232]	2	191678068	191741097	1
ENSG00000173621	ENSG00000173621	4	ENSG00000173621	protein_coding	LRFN4	78999	leucine rich repeat and fibronectin type III domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28456]	11	66856647	66860475	1
ENSG00000173914	ENSG00000173914	4	ENSG00000173914	protein_coding	RBM4B	83759	RNA binding motif protein 4B [Source:HGNC Symbol;Acc:HGNC:28842]	11	66664998	66677887	-1
ENSG00000174292	ENSG00000174292	4	ENSG00000174292	protein_coding	TNK1	8711	tyrosine kinase non receptor 1 [Source:HGNC Symbol;Acc:HGNC:11940]	17	7380534	7389774	1
ENSG00000175445	ENSG00000175445	4	ENSG00000175445	protein_coding	LPL	4023	lipoprotein lipase [Source:HGNC Symbol;Acc:HGNC:6677]	8	19901717	19967259	1
ENSG00000175634	ENSG00000175634	4	ENSG00000175634	protein_coding	RPS6KB2	6199	ribosomal protein S6 kinase B2 [Source:HGNC Symbol;Acc:HGNC:10437]	11	67428460	67435401	1
ENSG00000175745	ENSG00000175745	4	ENSG00000175745	protein_coding	NR2F1	7025	nuclear receptor subfamily 2 group F member 1 [Source:HGNC Symbol;Acc:HGNC:7975]	5	93583222	93594611	1
ENSG00000175895	ENSG00000175895	4	ENSG00000175895	protein_coding	PLEKHF2	79666	pleckstrin homology and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20757]	8	95115642	95156698	1
ENSG00000176022	ENSG00000176022	4	ENSG00000176022	protein_coding	B3GALT6	126792	beta-1,3-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:17978]	1	1232237	1235041	1
ENSG00000176463	ENSG00000176463	4	ENSG00000176463	protein_coding	SLCO3A1	28232	solute carrier organic anion transporter family member 3A1 [Source:HGNC Symbol;Acc:HGNC:10952]	15	91853708	92172435	1
ENSG00000176697	ENSG00000176697	4	ENSG00000176697	protein_coding	BDNF	627	brain derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:1033]	11	27654893	27722058	-1
ENSG00000177096	ENSG00000177096	4	ENSG00000177096	protein_coding	PHETA2	150368	PH domain containing endocytic trafficking adaptor 2 [Source:HGNC Symbol;Acc:HGNC:27161]	22	42074248	42079438	1
ENSG00000177383	ENSG00000177383	4	ENSG00000177383	protein_coding	MAGEF1	64110	MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639]	3	184710364	184712064	-1
ENSG00000177508	ENSG00000177508	4	ENSG00000177508	protein_coding	IRX3	79191	iroquois homeobox 3 [Source:HGNC Symbol;Acc:HGNC:14360]	16	54283304	54286787	-1
ENSG00000177731	ENSG00000177731	4	ENSG00000177731	protein_coding	FLII	2314	FLII actin remodeling protein [Source:HGNC Symbol;Acc:HGNC:3750]	17	18244815	18258738	-1
ENSG00000177732	ENSG00000177732	4	ENSG00000177732	protein_coding	SOX12	6666	SRY-box transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:11198]	20	325552	330224	1
ENSG00000177963	ENSG00000177963	4	ENSG00000177963	protein_coding	RIC8A	60626	RIC8 guanine nucleotide exchange factor A [Source:HGNC Symbol;Acc:HGNC:29550]	11	207708	215113	1
ENSG00000178974	ENSG00000178974	4	ENSG00000178974	protein_coding	FBXO34	55030	F-box protein 34 [Source:HGNC Symbol;Acc:HGNC:20201]	14	55271344	55370053	1
ENSG00000178999	ENSG00000178999	4	ENSG00000178999	protein_coding	AURKB	9212	aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390]	17	8204733	8210600	-1
ENSG00000179222	ENSG00000179222	4	ENSG00000179222	protein_coding	MAGED1	9500	MAGE family member D1 [Source:HGNC Symbol;Acc:HGNC:6813]	X	51803007	51902354	1
ENSG00000180340	ENSG00000180340	4	ENSG00000180340	protein_coding	FZD2	2535	frizzled class receptor 2 [Source:HGNC Symbol;Acc:HGNC:4040]	17	44557484	44561262	1
ENSG00000180447	ENSG00000180447	4	ENSG00000180447	protein_coding	GAS1	2619	growth arrest specific 1 [Source:HGNC Symbol;Acc:HGNC:4165]	9	86944362	86947506	-1
ENSG00000181472	ENSG00000181472	4	ENSG00000181472	protein_coding	ZBTB2	57621	zinc finger and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20868]	6	151364115	151391559	-1
ENSG00000182481	ENSG00000182481	4	ENSG00000182481	protein_coding	KPNA2	3838	karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]	17	68035636	68047364	1
ENSG00000182934	ENSG00000182934	4	ENSG00000182934	protein_coding	SRPRA	6734	SRP receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:11307]	11	126262938	126269144	-1
ENSG00000183691	ENSG00000183691	4	ENSG00000183691	protein_coding	NOG	9241	noggin [Source:HGNC Symbol;Acc:HGNC:7866]	17	56593699	56595611	1
ENSG00000184277	ENSG00000184277	4	ENSG00000184277	protein_coding	TM2D3	80213	TM2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24128]	15	101621444	101652391	-1
ENSG00000185033	ENSG00000185033	4	ENSG00000185033	protein_coding	SEMA4B	10509	semaphorin 4B [Source:HGNC Symbol;Acc:HGNC:10730]	15	90160604	90229679	1
ENSG00000188522	ENSG00000188522	4	ENSG00000188522	protein_coding	FAM83G	644815	family with sequence similarity 83 member G [Source:HGNC Symbol;Acc:HGNC:32554]	17	18968789	19004764	-1
ENSG00000189091	ENSG00000189091	4	ENSG00000189091	protein_coding	SF3B3	23450	splicing factor 3b subunit 3 [Source:HGNC Symbol;Acc:HGNC:10770]	16	70523791	70577670	1
ENSG00000196422	ENSG00000196422	4	ENSG00000196422	protein_coding	PPP1R26	9858	protein phosphatase 1 regulatory subunit 26 [Source:HGNC Symbol;Acc:HGNC:29089]	9	135479079	135488893	1
ENSG00000196924	ENSG00000196924	4	ENSG00000196924	protein_coding	FLNA	2316	filamin A [Source:HGNC Symbol;Acc:HGNC:3754]	X	154348524	154374634	-1
ENSG00000197226	ENSG00000197226	4	ENSG00000197226	protein_coding	TBC1D9B	23061	TBC1 domain family member 9B [Source:HGNC Symbol;Acc:HGNC:29097]	5	179862066	179907897	-1
ENSG00000197694	ENSG00000197694	4	ENSG00000197694	protein_coding	SPTAN1	6709	spectrin alpha, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11273]	9	128552558	128633662	1
ENSG00000198081	ENSG00000198081	4	ENSG00000198081	protein_coding	ZBTB14	7541	zinc finger and BTB domain containing 14 [Source:HGNC Symbol;Acc:HGNC:12860]	18	5289019	5297053	-1
ENSG00000198218	ENSG00000198218	4	ENSG00000198218	protein_coding	QRICH1	54870	glutamine rich 1 [Source:HGNC Symbol;Acc:HGNC:24713]	3	49029707	49094363	-1
ENSG00000198373	ENSG00000198373	4	ENSG00000198373	protein_coding	WWP2	11060	WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16804]	16	69762328	69941741	1
ENSG00000198551	ENSG00000198551	4	ENSG00000198551	protein_coding	ZNF627	199692	zinc finger protein 627 [Source:HGNC Symbol;Acc:HGNC:30570]	19	11559374	11619161	1
ENSG00000198585	ENSG00000198585	4	ENSG00000198585	protein_coding	NUDT16	131870	nudix hydrolase 16 [Source:HGNC Symbol;Acc:HGNC:26442]	3	131381671	131388830	1
ENSG00000198715	ENSG00000198715	4	ENSG00000198715	protein_coding	GLMP	112770	glycosylated lysosomal membrane protein [Source:HGNC Symbol;Acc:HGNC:29436]	1	156290089	156295689	-1
ENSG00000198732	ENSG00000198732	4	ENSG00000198732	protein_coding	SMOC1	64093	SPARC related modular calcium binding 1 [Source:HGNC Symbol;Acc:HGNC:20318]	14	69854131	70032366	1
ENSG00000198901	ENSG00000198901	4	ENSG00000198901	protein_coding	PRC1	9055	protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]	15	90966040	90995629	-1
ENSG00000198964	ENSG00000198964	4	ENSG00000198964	protein_coding	SGMS1	259230	sphingomyelin synthase 1 [Source:HGNC Symbol;Acc:HGNC:29799]	10	50305586	50625163	-1
ENSG00000204304	ENSG00000204304	4	ENSG00000204304	protein_coding	PBX2	5089	PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	6	32184733	32190202	-1
ENSG00000204427	ENSG00000204427	4	ENSG00000204427	protein_coding	ABHD16A	7920	abhydrolase domain containing 16A, phospholipase [Source:HGNC Symbol;Acc:HGNC:13921]	6	31686955	31703356	-1
ENSG00000204564	ENSG00000204564	4	ENSG00000204564	protein_coding	C6orf136	221545	chromosome 6 open reading frame 136 [Source:HGNC Symbol;Acc:HGNC:21301]	6	30647039	30653210	1
ENSG00000204991	ENSG00000204991	4	ENSG00000204991	protein_coding	SPIRE2	84501	spire type actin nucleation factor 2 [Source:HGNC Symbol;Acc:HGNC:30623]	16	89818179	89871319	1
ENSG00000205250	ENSG00000205250	4	ENSG00000205250	protein_coding	E2F4	1874	E2F transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3118]	16	67192155	67198918	1
ENSG00000213699	ENSG00000213699	4	ENSG00000213699	protein_coding	SLC35F6	54978	solute carrier family 35 member F6 [Source:HGNC Symbol;Acc:HGNC:26055]	2	26764284	26781231	1
ENSG00000214135	ENSG00000214135	4	ENSG00000214135	transcribed_unprocessed_pseudogene	SDHAP4	NA	SDHA pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:55782]	3	197619740	197627848	-1
ENSG00000214765	ENSG00000214765	4	ENSG00000214765	transcribed_unprocessed_pseudogene	SEPTIN7P2	NA	septin 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32339]	7	45736787	45765812	-1
ENSG00000224870	ENSG00000224870	4	ENSG00000224870	lncRNA	MRPL20-AS1	148413	MRPL20 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27125]	1	1399515	1402046	1
ENSG00000238227	ENSG00000238227	4	ENSG00000238227	protein_coding	TMEM250	90120	transmembrane protein 250 [Source:HGNC Symbol;Acc:HGNC:31009]	9	136114581	136118875	-1
ENSG00000239857	ENSG00000239857	4	ENSG00000239857	protein_coding	GET4	51608	guided entry of tail-anchored proteins factor 4 [Source:HGNC Symbol;Acc:HGNC:21690]	7	876554	896436	1
ENSG00000243364	ENSG00000243364	4	ENSG00000243364	protein_coding	EFNA4	1945	ephrin A4 [Source:HGNC Symbol;Acc:HGNC:3224]	1	155063737	155069553	1
ENSG00000277150	ENSG00000277150	4	ENSG00000277150	protein_coding	F8A3	474384	coagulation factor VIII associated 3 [Source:HGNC Symbol;Acc:HGNC:31850]	X	155456914	155458620	-1
ENSG00000277443	ENSG00000277443	4	ENSG00000277443	protein_coding	MARCKS	4082	myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759]	6	113857345	113863475	1
