gene_id	genes	cluster	original_id	gene_biotype	external_gene_name	entrezgene_id	description	chromosome_name	start_position	end_position	strand
ENSG00000166938	ENSG00000166938	6	ENSG00000166938	protein_coding	DIS3L	115752	DIS3 like exosome 3'-5' exoribonuclease [Source:HGNC Symbol;Acc:HGNC:28698]	15	66293217	66333898	1
ENSG00000167157	ENSG00000167157	6	ENSG00000167157	protein_coding	PRRX2	51450	paired related homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21338]	9	129665647	129722674	1
ENSG00000167377	ENSG00000167377	6	ENSG00000167377	protein_coding	ZNF23	7571	zinc finger protein 23 [Source:HGNC Symbol;Acc:HGNC:13023]	16	71447597	71463095	-1
ENSG00000167380	ENSG00000167380	6	ENSG00000167380	protein_coding	ZNF226	7769	zinc finger protein 226 [Source:HGNC Symbol;Acc:HGNC:13019]	19	44165073	44178381	1
ENSG00000167799	ENSG00000167799	6	ENSG00000167799	protein_coding	NUDT8	254552	nudix hydrolase 8 [Source:HGNC Symbol;Acc:HGNC:8055]	11	67627938	67629937	-1
ENSG00000170464	ENSG00000170464	6	ENSG00000170464	protein_coding	DNAJC18	202052	DnaJ heat shock protein family (Hsp40) member C18 [Source:HGNC Symbol;Acc:HGNC:28429]	5	139408588	139444491	-1
ENSG00000170677	ENSG00000170677	6	ENSG00000170677	protein_coding	SOCS6	9306	suppressor of cytokine signaling 6 [Source:HGNC Symbol;Acc:HGNC:16833]	18	70289045	70330199	1
ENSG00000170684	ENSG00000170684	6	ENSG00000170684	protein_coding	ZNF296	162979	zinc finger protein 296 [Source:HGNC Symbol;Acc:HGNC:15981]	19	45071500	45076478	-1
ENSG00000170846	ENSG00000170846	6	ENSG00000170846	protein_coding		93622	novel protein, similar to Morf4 family associated protein 1	4	6663396	6676755	1
ENSG00000171055	ENSG00000171055	6	ENSG00000171055	protein_coding	FEZ2	9637	fasciculation and elongation protein zeta 2 [Source:HGNC Symbol;Acc:HGNC:3660]	2	36531805	36646087	-1
ENSG00000171320	ENSG00000171320	6	ENSG00000171320	protein_coding	ESCO2	157570	establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]	8	27771949	27812640	1
ENSG00000171813	ENSG00000171813	6	ENSG00000171813	protein_coding	PWWP2B	170394	PWWP domain containing 2B [Source:HGNC Symbol;Acc:HGNC:25150]	10	132397168	132417859	1
ENSG00000171970	ENSG00000171970	6	ENSG00000171970	protein_coding	ZNF57	126295	zinc finger protein 57 [Source:HGNC Symbol;Acc:HGNC:13125]	19	2900928	2918473	1
ENSG00000172216	ENSG00000172216	6	ENSG00000172216	protein_coding	CEBPB	1051	CCAAT enhancer binding protein beta [Source:HGNC Symbol;Acc:HGNC:1834]	20	50190830	50192668	1
ENSG00000172809	ENSG00000172809	6	ENSG00000172809	protein_coding	RPL38	6169	ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349]	17	74203582	74210655	1
ENSG00000173575	ENSG00000173575	6	ENSG00000173575	protein_coding	CHD2	1106	chromodomain helicase DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1917]	15	92886203	93027996	1
ENSG00000173812	ENSG00000173812	6	ENSG00000173812	protein_coding	EIF1	10209	eukaryotic translation initiation factor 1 [Source:HGNC Symbol;Acc:HGNC:3249]	17	41688885	41692668	1
ENSG00000173846	ENSG00000173846	6	ENSG00000173846	protein_coding	PLK3	1263	polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]	1	44800377	44805990	1
ENSG00000174720	ENSG00000174720	6	ENSG00000174720	protein_coding	LARP7	51574	La ribonucleoprotein 7, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:24912]	4	112637077	112657696	1
ENSG00000174915	ENSG00000174915	6	ENSG00000174915	protein_coding	PTDSS2	81490	phosphatidylserine synthase 2 [Source:HGNC Symbol;Acc:HGNC:15463]	11	448268	491399	1
ENSG00000175182	ENSG00000175182	6	ENSG00000175182	protein_coding	FAM131A	131408	family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308]	3	184335926	184348421	1
ENSG00000175505	ENSG00000175505	6	ENSG00000175505	protein_coding	CLCF1	23529	cardiotrophin like cytokine factor 1 [Source:HGNC Symbol;Acc:HGNC:17412]	11	67364168	67374177	-1
ENSG00000175906	ENSG00000175906	6	ENSG00000175906	protein_coding	ARL4D	379	ADP ribosylation factor like GTPase 4D [Source:HGNC Symbol;Acc:HGNC:656]	17	43398993	43401137	1
ENSG00000176046	ENSG00000176046	6	ENSG00000176046	protein_coding	NUPR1	26471	nuclear protein 1, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:29990]	16	28532708	28539008	-1
ENSG00000176170	ENSG00000176170	6	ENSG00000176170	protein_coding	SPHK1	8877	sphingosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11240]	17	76376584	76387860	1
ENSG00000176371	ENSG00000176371	6	ENSG00000176371	protein_coding	ZSCAN2	54993	zinc finger and SCAN domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20994]	15	84600986	84627796	1
ENSG00000177283	ENSG00000177283	6	ENSG00000177283	protein_coding	FZD8	8325	frizzled class receptor 8 [Source:HGNC Symbol;Acc:HGNC:4046]	10	35638247	35642296	-1
ENSG00000177733	ENSG00000177733	6	ENSG00000177733	protein_coding	HNRNPA0	10949	heterogeneous nuclear ribonucleoprotein A0 [Source:HGNC Symbol;Acc:HGNC:5030]	5	137745651	137754363	-1
ENSG00000178605	ENSG00000178605	6	ENSG00000178605	protein_coding	GTPBP6	8225	GTP binding protein 6 (putative) [Source:HGNC Symbol;Acc:HGNC:30189]	X	304529	318796	-1
ENSG00000179029	ENSG00000179029	6	ENSG00000179029	protein_coding	TMEM107	84314	transmembrane protein 107 [Source:HGNC Symbol;Acc:HGNC:28128]	17	8172457	8176399	-1
ENSG00000179455	ENSG00000179455	6	ENSG00000179455	protein_coding	MKRN3	7681	makorin ring finger protein 3 [Source:HGNC Symbol;Acc:HGNC:7114]	15	23565674	23630075	1
ENSG00000179862	ENSG00000179862	6	ENSG00000179862	protein_coding	CITED4	163732	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4 [Source:HGNC Symbol;Acc:HGNC:18696]	1	40861054	40862363	-1
ENSG00000180035	ENSG00000180035	6	ENSG00000180035	protein_coding	ZNF48	197407	zinc finger protein 48 [Source:HGNC Symbol;Acc:HGNC:13114]	16	30378106	30400108	1
ENSG00000180098	ENSG00000180098	6	ENSG00000180098	protein_coding	TRNAU1AP	54952	tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]	1	28553085	28578545	1
ENSG00000180423	ENSG00000180423	6	ENSG00000180423	protein_coding	HARBI1	283254	harbinger transposase derived 1 [Source:HGNC Symbol;Acc:HGNC:26522]	11	46602861	46617909	-1
ENSG00000180739	ENSG00000180739	6	ENSG00000180739	protein_coding	S1PR5	53637	sphingosine-1-phosphate receptor 5 [Source:HGNC Symbol;Acc:HGNC:14299]	19	10512742	10517931	-1
ENSG00000180818	ENSG00000180818	6	ENSG00000180818	protein_coding	HOXC10	3226	homeobox C10 [Source:HGNC Symbol;Acc:HGNC:5122]	12	53985065	53990279	1
ENSG00000181218	ENSG00000181218	6	ENSG00000181218	protein_coding	H2AC25	92815	H2A clustered histone 25 [Source:HGNC Symbol;Acc:HGNC:20507]	1	228434777	228457873	-1
ENSG00000181873	ENSG00000181873	6	ENSG00000181873	protein_coding	IBA57	200205	iron-sulfur cluster assembly factor IBA57 [Source:HGNC Symbol;Acc:HGNC:27302]	1	228165804	228182257	1
ENSG00000182010	ENSG00000182010	6	ENSG00000182010	protein_coding	RTKN2	219790	rhotekin 2 [Source:HGNC Symbol;Acc:HGNC:19364]	10	62183035	62268844	-1
ENSG00000182173	ENSG00000182173	6	ENSG00000182173	protein_coding	TSEN54	283989	tRNA splicing endonuclease subunit 54 [Source:HGNC Symbol;Acc:HGNC:27561]	17	75515944	75524735	1
ENSG00000182774	ENSG00000182774	6	ENSG00000182774	protein_coding	RPS17	6218	ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:10397]	15	82536750	82540459	-1
ENSG00000183011	ENSG00000183011	6	ENSG00000183011	protein_coding	NAA38	84316	N-alpha-acetyltransferase 38, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:28212]	17	7856685	7885238	-1
ENSG00000184009	ENSG00000184009	6	ENSG00000184009	protein_coding	ACTG1	71	actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]	17	81509413	81523847	-1
ENSG00000184205	ENSG00000184205	6	ENSG00000184205	protein_coding	TSPYL2	64061	TSPY like 2 [Source:HGNC Symbol;Acc:HGNC:24358]	X	53082367	53088540	1
ENSG00000185115	ENSG00000185115	6	ENSG00000185115	protein_coding	NSMCE3	56160	NSE3 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:7677]	15	29264989	29269822	-1
ENSG00000185650	ENSG00000185650	6	ENSG00000185650	protein_coding	ZFP36L1	677	ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107]	14	68787660	68796253	-1
ENSG00000185697	ENSG00000185697	6	ENSG00000185697	protein_coding	MYBL1	4603	MYB proto-oncogene like 1 [Source:HGNC Symbol;Acc:HGNC:7547]	8	66562175	66614247	-1
ENSG00000186448	ENSG00000186448	6	ENSG00000186448	protein_coding	ZNF197	10168	zinc finger protein 197 [Source:HGNC Symbol;Acc:HGNC:12988]	3	44584888	44648471	1
ENSG00000186448	ENSG00000186448	6	ENSG00000186448	protein_coding	ZNF197	110354863	zinc finger protein 197 [Source:HGNC Symbol;Acc:HGNC:12988]	3	44584888	44648471	1
ENSG00000187193	ENSG00000187193	6	ENSG00000187193	protein_coding	MT1X	4501	metallothionein 1X [Source:HGNC Symbol;Acc:HGNC:7405]	16	56682470	56684196	1
ENSG00000187837	ENSG00000187837	6	ENSG00000187837	protein_coding	H1-2	3006	H1.2 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4716]	6	26055740	26056470	-1
ENSG00000188229	ENSG00000188229	6	ENSG00000188229	protein_coding	TUBB4B	10383	tubulin beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771]	9	137241287	137243707	1
ENSG00000188290	ENSG00000188290	6	ENSG00000188290	protein_coding	HES4	57801	hes family bHLH transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:24149]	1	998962	1000172	-1
ENSG00000188486	ENSG00000188486	6	ENSG00000188486	protein_coding	H2AX	3014	H2A.X variant histone [Source:HGNC Symbol;Acc:HGNC:4739]	11	119093874	119095465	-1
ENSG00000189046	ENSG00000189046	6	ENSG00000189046	protein_coding	ALKBH2	121642	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:32487]	12	109088188	109093631	-1
ENSG00000196417	ENSG00000196417	6	ENSG00000196417	protein_coding	ZNF765	91661	zinc finger protein 765 [Source:HGNC Symbol;Acc:HGNC:25092]	19	53389793	53430413	1
ENSG00000196757	ENSG00000196757	6	ENSG00000196757	protein_coding	ZNF700	90592	zinc finger protein 700 [Source:HGNC Symbol;Acc:HGNC:25292]	19	11925068	11950773	1
ENSG00000197245	ENSG00000197245	6	ENSG00000197245	protein_coding	FAM110D	79927	family with sequence similarity 110 member D [Source:HGNC Symbol;Acc:HGNC:25860]	1	26159079	26163962	1
ENSG00000197343	ENSG00000197343	6	ENSG00000197343	protein_coding	ZNF655	79027	zinc finger protein 655 [Source:HGNC Symbol;Acc:HGNC:30899]	7	99558406	99576453	1
ENSG00000197713	ENSG00000197713	6	ENSG00000197713	protein_coding	RPE	6120	ribulose-5-phosphate-3-epimerase [Source:HGNC Symbol;Acc:HGNC:10293]	2	210002565	210022260	1
ENSG00000197766	ENSG00000197766	6	ENSG00000197766	protein_coding	CFD	1675	complement factor D [Source:HGNC Symbol;Acc:HGNC:2771]	19	859453	867884	1
ENSG00000197841	ENSG00000197841	6	ENSG00000197841	protein_coding	ZNF181	339318	zinc finger protein 181 [Source:HGNC Symbol;Acc:HGNC:12971]	19	34734155	34745378	1
ENSG00000197989	ENSG00000197989	6	ENSG00000197989	lncRNA	SNHG12	85028	small nucleolar RNA host gene 12 [Source:HGNC Symbol;Acc:HGNC:30062]	1	28578538	28583132	-1
ENSG00000198270	ENSG00000198270	6	ENSG00000198270	protein_coding	TMEM116	89894	transmembrane protein 116 [Source:HGNC Symbol;Acc:HGNC:25084]	12	111931282	112013185	-1
ENSG00000198435	ENSG00000198435	6	ENSG00000198435	protein_coding	NRARP	441478	NOTCH regulated ankyrin repeat protein [Source:HGNC Symbol;Acc:HGNC:33843]	9	137299631	137302271	-1
ENSG00000198455	ENSG00000198455	6	ENSG00000198455	protein_coding	ZXDB	158586	zinc finger X-linked duplicated B [Source:HGNC Symbol;Acc:HGNC:13199]	X	57592011	57597477	1
ENSG00000198712	ENSG00000198712	6	ENSG00000198712	protein_coding	MT-CO2	4513	mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:HGNC:7421]	MT	7586	8269	1
ENSG00000198727	ENSG00000198727	6	ENSG00000198727	protein_coding	MT-CYB	4519	mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:HGNC:7427]	MT	14747	15887	1
ENSG00000198763	ENSG00000198763	6	ENSG00000198763	protein_coding	MT-ND2	4536	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 [Source:HGNC Symbol;Acc:HGNC:7456]	MT	4470	5511	1
ENSG00000198796	ENSG00000198796	6	ENSG00000198796	protein_coding	ALPK2	115701	alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:20565]	18	58481247	58629091	-1
ENSG00000198804	ENSG00000198804	6	ENSG00000198804	protein_coding	MT-CO1	4512	mitochondrially encoded cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:7419]	MT	5904	7445	1
ENSG00000198840	ENSG00000198840	6	ENSG00000198840	protein_coding	MT-ND3	4537	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458]	MT	10059	10404	1
ENSG00000198886	ENSG00000198886	6	ENSG00000198886	protein_coding	MT-ND4	4538	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459]	MT	10760	12137	1
ENSG00000198888	ENSG00000198888	6	ENSG00000198888	protein_coding	MT-ND1	4535	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1 [Source:HGNC Symbol;Acc:HGNC:7455]	MT	3307	4262	1
ENSG00000198899	ENSG00000198899	6	ENSG00000198899	protein_coding	MT-ATP6	4508	mitochondrially encoded ATP synthase membrane subunit 6 [Source:HGNC Symbol;Acc:HGNC:7414]	MT	8527	9207	1
ENSG00000198938	ENSG00000198938	6	ENSG00000198938	protein_coding	MT-CO3	4514	mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422]	MT	9207	9990	1
ENSG00000203875	ENSG00000203875	6	ENSG00000203875	lncRNA	SNHG5	NA	small nucleolar RNA host gene 5 [Source:HGNC Symbol;Acc:HGNC:21026]	6	85650491	85678932	-1
ENSG00000203883	ENSG00000203883	6	ENSG00000203883	protein_coding	SOX18	54345	SRY-box transcription factor 18 [Source:HGNC Symbol;Acc:HGNC:11194]	20	64047582	64049639	-1
ENSG00000204120	ENSG00000204120	6	ENSG00000204120	protein_coding	GIGYF2	26058	GRB10 interacting GYF protein 2 [Source:HGNC Symbol;Acc:HGNC:11960]	2	232697299	232860605	1
ENSG00000213186	ENSG00000213186	6	ENSG00000213186	protein_coding	TRIM59	286827	tripartite motif containing 59 [Source:HGNC Symbol;Acc:HGNC:30834]	3	160432445	160485773	-1
ENSG00000213221	ENSG00000213221	6	ENSG00000213221	protein_coding	DNLZ	728489	DNL-type zinc finger [Source:HGNC Symbol;Acc:HGNC:33879]	9	136359480	136363744	-1
ENSG00000214756	ENSG00000214756	6	ENSG00000214756	protein_coding	CSKMT	751071	citrate synthase lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:33113]	11	62665309	62668496	1
ENSG00000220842	ENSG00000220842	6	ENSG00000220842	processed_pseudogene	RPL21P16	NA	ribosomal protein L21 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:31396]	10	120354701	120355183	-1
ENSG00000221821	ENSG00000221821	6	ENSG00000221821	protein_coding	C6orf226	441150	chromosome 6 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34431]	6	42890265	42890821	-1
ENSG00000224032	ENSG00000224032	6	ENSG00000224032	lncRNA	EPB41L4A-AS1	NA	EPB41L4A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:30749]	5	112160526	112164818	1
ENSG00000225663	ENSG00000225663	6	ENSG00000225663	protein_coding	MCRIP1	348262	MAPK regulated corepressor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28007]	17	81822361	81833302	-1
ENSG00000225973	ENSG00000225973	6	ENSG00000225973	protein_coding	PIGBOS1	101928527	PIGB opposite strand 1 [Source:HGNC Symbol;Acc:HGNC:50696]	15	55317184	55319161	-1
ENSG00000228716	ENSG00000228716	6	ENSG00000228716	protein_coding	DHFR	1719	dihydrofolate reductase [Source:HGNC Symbol;Acc:HGNC:2861]	5	80626226	80654983	-1
ENSG00000229180	ENSG00000229180	6	ENSG00000229180	transcribed_unprocessed_pseudogene	RABGEF1P1	NA	RABGEF1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55751]	7	66554588	66576923	-1
ENSG00000229950	ENSG00000229950	6	ENSG00000229950	lncRNA	TFAP2A-AS1	NA	TFAP2A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40579]	6	10409340	10416446	1
ENSG00000231607	ENSG00000231607	6	ENSG00000231607	lncRNA	DLEU2	8847	deleted in lymphocytic leukemia 2 [Source:HGNC Symbol;Acc:HGNC:13748]	13	49956670	50125720	-1
ENSG00000231721	ENSG00000231721	6	ENSG00000231721	lncRNA	LINC-PINT	378805	long intergenic non-protein coding RNA, p53 induced transcript [Source:HGNC Symbol;Acc:HGNC:26885]	7	130791264	131110176	-1
ENSG00000233461	ENSG00000233461	6	ENSG00000233461	lncRNA		122526782	novel transcript	1	231520729	231528618	-1
ENSG00000233913	ENSG00000233913	6	ENSG00000233913	processed_pseudogene	RPL10P9	NA	ribosomal protein L10 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:35579]	5	168616352	168616996	1
ENSG00000237973	ENSG00000237973	6	ENSG00000237973	unprocessed_pseudogene	MTCO1P12	NA	MT-CO1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:52014]	1	631074	632616	1
ENSG00000239569	ENSG00000239569	6	ENSG00000239569	lncRNA	KMT2E-AS1	NA	KMT2E antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40845]	7	105013277	105014321	-1
ENSG00000240445	ENSG00000240445	6	ENSG00000240445	protein_coding	FOXO3B	2310	forkhead box O3B [Source:HGNC Symbol;Acc:HGNC:3822]	17	18667629	18682314	-1
ENSG00000243137	ENSG00000243137	6	ENSG00000243137	protein_coding	PSG4	5672	pregnancy specific beta-1-glycoprotein 4 [Source:HGNC Symbol;Acc:HGNC:9521]	19	43192702	43207299	-1
ENSG00000244313	ENSG00000244313	6	ENSG00000244313	processed_pseudogene		NA	ribosomal protein S10 (RPS10) pseudogene	11	46428653	46429150	-1
ENSG00000244462	ENSG00000244462	6	ENSG00000244462	protein_coding	RBM12	10137	RNA binding motif protein 12 [Source:HGNC Symbol;Acc:HGNC:9898]	20	35648925	35664956	-1
ENSG00000248101	ENSG00000248101	6	ENSG00000248101	lncRNA		NA	novel transcript	19	36008638	36014235	-1
ENSG00000249042	ENSG00000249042	6	ENSG00000249042	lncRNA	FAM151B-DT	NA	FAM151B divergent transcript [Source:HGNC Symbol;Acc:HGNC:55578]	5	80411231	80488095	-1
ENSG00000251136	ENSG00000251136	6	ENSG00000251136	lncRNA	RIPK2-DT	101929709	RIPK2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55545]	8	89545424	89757812	-1
ENSG00000253227	ENSG00000253227	6	ENSG00000253227	lncRNA		NA	novel transcript	8	124271667	124279580	1
ENSG00000253710	ENSG00000253710	6	ENSG00000253710	protein_coding	ALG11	440138	ALG11 alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:32456]	13	52012391	52079232	1
ENSG00000253738	ENSG00000253738	6	ENSG00000253738	lncRNA	OTUD6B-AS1	NA	OTUD6B antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:50466]	8	91059318	91070583	-1
ENSG00000255112	ENSG00000255112	6	ENSG00000255112	protein_coding	CHMP1B	57132	charged multivesicular body protein 1B [Source:HGNC Symbol;Acc:HGNC:24287]	18	11851413	11854444	1
ENSG00000256060	ENSG00000256060	6	ENSG00000256060	protein_coding	TRAPPC2B	10597	trafficking protein particle complex subunit 2B [Source:HGNC Symbol;Acc:HGNC:10710]	19	57363551	57365405	1
ENSG00000256073	ENSG00000256073	6	ENSG00000256073	lncRNA	URB1-AS1	84996	URB1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:23128]	21	32393095	32393980	1
ENSG00000257086	ENSG00000257086	6	ENSG00000257086	lncRNA		NA	novel transcript	11	64246939	64249494	-1
ENSG00000257698	ENSG00000257698	6	ENSG00000257698	lncRNA	GIHCG	NA	GIHCG inhibitor of miR-200b/200a/429 expression [Source:HGNC Symbol;Acc:HGNC:52649]	12	57930115	57936345	-1
ENSG00000258315	ENSG00000258315	6	ENSG00000258315	protein_coding	C17orf49	124944	chromosome 17 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28737]	17	7014495	7017525	1
ENSG00000258790	ENSG00000258790	6	ENSG00000258790	protein_coding		9692	protein only RNase P catalytic subunit [Source:NCBI gene (formerly Entrezgene);Acc:9692]	14	35122549	35317474	1
ENSG00000259536	ENSG00000259536	6	ENSG00000259536	lncRNA		NA	novel transcript, antisense to C15orf57	15	40488041	40558019	1
ENSG00000259802	ENSG00000259802	6	ENSG00000259802	lncRNA	MARCHF6-DT	101929977	MARCHF6 divergent transcript [Source:HGNC Symbol;Acc:HGNC:56238]	5	10323547	10354062	-1
ENSG00000261455	ENSG00000261455	6	ENSG00000261455	lncRNA	LINC01003	NA	long intergenic non-protein coding RNA 1003 [Source:HGNC Symbol;Acc:HGNC:48957]	7	152463786	152465549	1
ENSG00000261526	ENSG00000261526	6	ENSG00000261526	lncRNA		NA	novel transcript	19	1874516	1876204	-1
ENSG00000266066	ENSG00000266066	6	ENSG00000266066	processed_pseudogene	POLRMTP1	NA	RNA polymerase mitochondrial pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28865]	17	62136972	62140639	-1
ENSG00000267165	ENSG00000267165	6	ENSG00000267165	lncRNA	CHMP1B-AS1	NA	CHMP1B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:52778]	18	11851414	11852751	-1
ENSG00000267216	ENSG00000267216	6	ENSG00000267216	lncRNA	ZNF8-ERVK3-1	108903150	ZNF8-ERVK3-1 readthrough [Source:NCBI gene (formerly Entrezgene);Acc:108903150]	19	58278966	58315197	1
ENSG00000267374	ENSG00000267374	6	ENSG00000267374	lncRNA	MIR924HG	647946	MIR924 host gene [Source:HGNC Symbol;Acc:HGNC:44332]	18	39206917	39800322	-1
ENSG00000268996	ENSG00000268996	6	ENSG00000268996	lncRNA	MAN1B1-DT	100289341	MAN1B1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48715]	9	137084946	137086817	-1
ENSG00000270504	ENSG00000270504	6	ENSG00000270504	lncRNA		NA	novel transcript, antisense to PXDC1	6	3751111	3753871	1
ENSG00000272686	ENSG00000272686	6	ENSG00000272686	lncRNA	WASL-DT	NA	WASL divergent transcript [Source:HGNC Symbol;Acc:HGNC:54820]	7	123749068	123751166	1
ENSG00000272742	ENSG00000272742	6	ENSG00000272742	lncRNA		NA	novel transcript, antisense to PAIP2	5	139364677	139369717	-1
ENSG00000272831	ENSG00000272831	6	ENSG00000272831	lncRNA		NA	novel transcript, antisense to RABGEF1	7	66739829	66740642	-1
ENSG00000273015	ENSG00000273015	6	ENSG00000273015	lncRNA	LINC00938	NA	long intergenic non-protein coding RNA 938 [Source:HGNC Symbol;Acc:HGNC:48630]	12	45718046	45727860	-1
ENSG00000273173	ENSG00000273173	6	ENSG00000273173	protein_coding	SNURF	8926	SNRPN upstream open reading frame [Source:HGNC Symbol;Acc:HGNC:11171]	15	24954987	24977850	1
ENSG00000285830	ENSG00000285830	6	ENSG00000285830	lncRNA		NA	novel transcript, antisense to TRAPPC6B	14	39147833	39151363	1
ENSG00000287104	ENSG00000287104	6	ENSG00000287104	lncRNA		NA	novel transcript, antisense to TBC1D14	4	6985913	6987052	-1
ENSG00000287765	ENSG00000287765	6	ENSG00000287765	lncRNA		NA	novel transcript, antisense to TM9SF1	14	24188914	24193106	1
ENSG00000288632	ENSG00000288632	6	ENSG00000288632	lncRNA		NA	novel transcript	16	29442917	29613717	-1
