gene_id	genes	cluster	original_id	gene_biotype	external_gene_name	entrezgene_id	description	chromosome_name	start_position	end_position	strand
ENSG00000234498	ENSG00000234498	8	ENSG00000234498	processed_pseudogene	RPL13AP20	387841	ribosomal protein L13a pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:35709]	12	12875499	12876107	1
ENSG00000236078	ENSG00000236078	8	ENSG00000236078	lncRNA	LINC01447	101929086	long intergenic non-protein coding RNA 1447 [Source:HGNC Symbol;Acc:HGNC:50783]	7	47608465	47629893	1
ENSG00000236882	ENSG00000236882	8	ENSG00000236882	lncRNA	LINC01554	202299	long intergenic non-protein coding RNA 1554 [Source:HGNC Symbol;Acc:HGNC:24687]	5	95838245	95860141	1
ENSG00000237232	ENSG00000237232	8	ENSG00000237232	lncRNA	ZNF295-AS1	150142	ZNF295 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:23130]	21	42009194	42055130	1
ENSG00000237886	ENSG00000237886	8	ENSG00000237886	lncRNA	NALT1	NA	NOTCH1 associated lncRNA in T cell acute lymphoblastic leukemia 1 [Source:HGNC Symbol;Acc:HGNC:51192]	9	136546212	136549893	1
ENSG00000245552	ENSG00000245552	8	ENSG00000245552	lncRNA	LNCRNA-IUR	100129203	lncRNA imatinib upregulated [Source:HGNC Symbol;Acc:HGNC:55755]	11	95150539	95234391	1
ENSG00000245552	ENSG00000245552	8	ENSG00000245552	lncRNA	LNCRNA-IUR	101929295	lncRNA imatinib upregulated [Source:HGNC Symbol;Acc:HGNC:55755]	11	95150539	95234391	1
ENSG00000250362	ENSG00000250362	8	ENSG00000250362	lncRNA		NA	novel transcript	5	95861786	95874519	1
ENSG00000253330	ENSG00000253330	8	ENSG00000253330	processed_pseudogene		NA	NSFL1 (p97) cofactor (p47) (NSFL1C) pseudogene	8	47511034	47512141	-1
ENSG00000253417	ENSG00000253417	8	ENSG00000253417	lncRNA	LINC02159	285629	long intergenic non-protein coding RNA 2159 [Source:HGNC Symbol;Acc:HGNC:27749]	5	160931778	160938626	-1
ENSG00000257261	ENSG00000257261	8	ENSG00000257261	lncRNA	SLC38A4-AS1	NA	SLC38A4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56178]	12	46383433	46876784	1
ENSG00000257596	ENSG00000257596	8	ENSG00000257596	lncRNA	SCAT2	112935960	S-phase cancer associated transcript 2 [Source:HGNC Symbol;Acc:HGNC:53976]	12	54262615	54279063	1
ENSG00000257818	ENSG00000257818	8	ENSG00000257818	processed_pseudogene	C1GALT1P1	NA	C1GALT1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51614]	12	69284397	69285485	1
ENSG00000257913	ENSG00000257913	8	ENSG00000257913	lncRNA	DDN-AS1	105369758	DDN and PRKAG1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53464]	12	48998367	49019241	1
ENSG00000258620	ENSG00000258620	8	ENSG00000258620	lncRNA		NA	novel transcript, intronic to WDR25	14	100406599	100408928	1
ENSG00000258725	ENSG00000258725	8	ENSG00000258725	lncRNA	PRC1-AS1	100507118	PRC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48587]	15	90966340	90988625	1
ENSG00000258779	ENSG00000258779	8	ENSG00000258779	lncRNA	LINC01568	100506172	long intergenic non-protein coding RNA 1568 [Source:HGNC Symbol;Acc:HGNC:51371]	16	73386771	73504954	1
ENSG00000259345	ENSG00000259345	8	ENSG00000259345	lncRNA		NA	novel transcript	15	38865322	39427195	-1
ENSG00000259498	ENSG00000259498	8	ENSG00000259498	lncRNA	TPM1-AS	NA	TPM1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:53635]	15	63046034	63049387	-1
ENSG00000259727	ENSG00000259727	8	ENSG00000259727	lncRNA		NA	novel transcript	15	62895812	62899543	1
ENSG00000260025	ENSG00000260025	8	ENSG00000260025	lncRNA	CRIM1-DT	NA	CRIM1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54057]	2	36354744	36355471	-1
ENSG00000260368	ENSG00000260368	8	ENSG00000260368	lncRNA		NA	novel transcript, overlapping YWHAZ	8	100913247	100914388	-1
ENSG00000260458	ENSG00000260458	8	ENSG00000260458	protein_coding	KCNJ18	100134444	potassium inwardly rectifying channel subfamily J member 18 [Source:HGNC Symbol;Acc:HGNC:39080]	17	21692523	21704612	1
ENSG00000260464	ENSG00000260464	8	ENSG00000260464	lncRNA		NA	novel transcript	1	93847174	93848939	1
ENSG00000260475	ENSG00000260475	8	ENSG00000260475	lncRNA	SLC25A28-DT	NA	SLC25A28 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55979]	10	99620857	99621931	1
ENSG00000260708	ENSG00000260708	8	ENSG00000260708	lncRNA	TBC1D22A-DT	NA	TBC1D22A divergent transcript [Source:HGNC Symbol;Acc:HGNC:55388]	22	46761893	46762564	-1
ENSG00000260805	ENSG00000260805	8	ENSG00000260805	lncRNA		NA	novel transcript	1	212557802	212559731	-1
ENSG00000260880	ENSG00000260880	8	ENSG00000260880	lncRNA	HCCAT5	283902	hepatocellular carcinoma associated transcript 5 [Source:HGNC Symbol;Acc:HGNC:48612]	16	73092349	73099337	1
ENSG00000261135	ENSG00000261135	8	ENSG00000261135	lncRNA		NA	novel transcript	1	16514645	16515754	1
ENSG00000261220	ENSG00000261220	8	ENSG00000261220	lncRNA	ST3GAL1-DT	NA	ST3GAL1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55372]	8	133572158	133573861	1
ENSG00000261604	ENSG00000261604	8	ENSG00000261604	lncRNA		NA	novel transcript, antisense to HMGCS1	5	43287601	43290839	1
ENSG00000261884	ENSG00000261884	8	ENSG00000261884	protein_coding		NA	novel transcript	16	67929614	67936017	-1
ENSG00000263823	ENSG00000263823	8	ENSG00000263823	lncRNA		NA	novel transcript, antisense to KIAA1012	18	31942575	31944162	1
ENSG00000264575	ENSG00000264575	8	ENSG00000264575	lncRNA	LINC00526	NA	long intergenic non-protein coding RNA 526 [Source:HGNC Symbol;Acc:HGNC:28278]	18	5236724	5238598	-1
ENSG00000265399	ENSG00000265399	8	ENSG00000265399	lncRNA		NA	novel transcript, antisense to MYOM1	18	3190397	3247277	1
ENSG00000265666	ENSG00000265666	8	ENSG00000265666	lncRNA	RARA-AS1	101929693	RARA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49577]	17	40340867	40343136	-1
ENSG00000265683	ENSG00000265683	8	ENSG00000265683	processed_pseudogene	SYPL1P2	NA	synaptophysin like 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:53547]	17	27351858	27352584	-1
ENSG00000265692	ENSG00000265692	8	ENSG00000265692	lncRNA	LINC01970	101929511	long intergenic non-protein coding RNA 1970 [Source:HGNC Symbol;Acc:HGNC:52796]	17	82290046	82292814	-1
ENSG00000265972	ENSG00000265972	8	ENSG00000265972	protein_coding	TXNIP	10628	thioredoxin interacting protein [Source:HGNC Symbol;Acc:HGNC:16952]	1	145992435	145996579	-1
ENSG00000266401	ENSG00000266401	8	ENSG00000266401	lncRNA		105371967	novel transcript, antisense to DLGAP1	18	3653030	3656282	1
ENSG00000266405	ENSG00000266405	8	ENSG00000266405	transcribed_processed_pseudogene	CBX3P2	645158	CBX3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42874]	18	2652170	2655395	-1
ENSG00000268001	ENSG00000268001	8	ENSG00000268001	lncRNA	CARD8-AS1	100505812	CARD8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51408]	19	48255675	48258199	1
ENSG00000268403	ENSG00000268403	8	ENSG00000268403	lncRNA		644656	novel transcript, antisense to ZNF143	11	9459549	9460702	-1
ENSG00000269559	ENSG00000269559	8	ENSG00000269559	lncRNA		NA	novel transcript, antisense to MTHFD2L	4	74156511	74158373	-1
ENSG00000269846	ENSG00000269846	8	ENSG00000269846	lncRNA		NA	novel transcript, antisense to RBL1	20	37095785	37097178	1
ENSG00000270882	ENSG00000270882	8	ENSG00000270882	protein_coding	H4C14	8370	H4 clustered histone 14 [Source:HGNC Symbol;Acc:HGNC:4794]	1	149832657	149839767	1
ENSG00000270959	ENSG00000270959	8	ENSG00000270959	lncRNA	LPP-AS2	339929	LPP antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:27952]	3	188151206	188154069	-1
ENSG00000271334	ENSG00000271334	8	ENSG00000271334	lncRNA	LINC02104	101926940	long intergenic non-protein coding RNA 2104 [Source:HGNC Symbol;Acc:HGNC:52959]	5	39520398	39524726	1
ENSG00000271614	ENSG00000271614	8	ENSG00000271614	lncRNA	ATP2B1-AS1	NA	ATP2B1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27883]	12	89708959	89712590	1
ENSG00000271918	ENSG00000271918	8	ENSG00000271918	lncRNA		NA	novel transcript, antisense to COMMD10	5	116083807	116085444	-1
ENSG00000272145	ENSG00000272145	8	ENSG00000272145	lncRNA	NFYC-AS1	NA	NFYC antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49451]	1	40690380	40692074	-1
ENSG00000272173	ENSG00000272173	8	ENSG00000272173	lncRNA		NA	novel transcript, antisense to C12orf57	12	6943508	6944630	-1
ENSG00000272189	ENSG00000272189	8	ENSG00000272189	lncRNA	MAP7-AS1	NA	MAP7 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56045]	6	136550661	136552554	1
ENSG00000272205	ENSG00000272205	8	ENSG00000272205	lncRNA	POU2F1-DT	NA	POU2F1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55222]	1	167219822	167220588	-1
ENSG00000272273	ENSG00000272273	8	ENSG00000272273	lncRNA	IER3-AS1	105379695	IER3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53629]	6	30742757	30743638	1
ENSG00000272277	ENSG00000272277	8	ENSG00000272277	lncRNA		NA	novel transcript, antisense to RIPK1	6	3068045	3068894	-1
ENSG00000272347	ENSG00000272347	8	ENSG00000272347	lncRNA		NA	novel transcript	5	1005039	1006623	1
ENSG00000272449	ENSG00000272449	8	ENSG00000272449	lncRNA		NA	novel transcript	1	2530064	2547471	1
ENSG00000272501	ENSG00000272501	8	ENSG00000272501	lncRNA		NA	novel transcript, antisense to HCG27	6	31195200	31198037	-1
ENSG00000272512	ENSG00000272512	8	ENSG00000272512	lncRNA		NA	novel transcript	1	995966	998051	-1
ENSG00000272677	ENSG00000272677	8	ENSG00000272677	lncRNA	HNRNPD-DT	101928963	HNRNPD divergent transcript [Source:HGNC Symbol;Acc:HGNC:55205]	4	82374142	82384027	1
ENSG00000272688	ENSG00000272688	8	ENSG00000272688	lncRNA		NA	novel transcript	18	3245288	3247433	-1
ENSG00000272691	ENSG00000272691	8	ENSG00000272691	lncRNA		NA	novel transcript	1	85578500	85578742	-1
ENSG00000272768	ENSG00000272768	8	ENSG00000272768	lncRNA		NA	novel transcript, antisense to PURB	7	44884953	44886393	1
ENSG00000272812	ENSG00000272812	8	ENSG00000272812	lncRNA		NA	novel transcript, sense intronic to ZNF596	8	233119	233692	1
ENSG00000272948	ENSG00000272948	8	ENSG00000272948	lncRNA		NA	novel transcript, antisense to DSCR3	21	37267784	37268497	1
ENSG00000273117	ENSG00000273117	8	ENSG00000273117	lncRNA	INSIG1-DT	NA	INSIG1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55155]	7	155295918	155297541	-1
ENSG00000273204	ENSG00000273204	8	ENSG00000273204	lncRNA		NA	novel transcript, antisense to EXTL2	1	100894928	100895356	1
ENSG00000273210	ENSG00000273210	8	ENSG00000273210	lncRNA		NA	novel transcript, antisense to DYRK1A	21	37365477	37365932	-1
ENSG00000273702	ENSG00000273702	8	ENSG00000273702	lncRNA		NA	novel transcript	17	59618553	59619714	-1
ENSG00000274213	ENSG00000274213	8	ENSG00000274213	lncRNA		NA	novel transcript	17	56914168	56914533	1
ENSG00000274849	ENSG00000274849	8	ENSG00000274849	lncRNA		NA	novel transcript, sense intronic to MOCOS	18	36189824	36190272	1
ENSG00000275202	ENSG00000275202	8	ENSG00000275202	lncRNA		NA	novel transcript, antisense to FNDC3A	13	48974967	48976867	-1
ENSG00000275441	ENSG00000275441	8	ENSG00000275441	lncRNA		NA	novel transcript, antisense to CCDC101	16	28553707	28554198	-1
ENSG00000275713	ENSG00000275713	8	ENSG00000275713	protein_coding	H2BC9	8345	H2B clustered histone 9 [Source:HGNC Symbol;Acc:HGNC:4755]	6	26251614	26252075	1
ENSG00000275714	ENSG00000275714	8	ENSG00000275714	protein_coding	H3C1	8350	H3 clustered histone 1 [Source:HGNC Symbol;Acc:HGNC:4766]	6	26020451	26020958	1
ENSG00000276853	ENSG00000276853	8	ENSG00000276853	lncRNA		NA	novel transcript, sense intronic to LEMD3	12	65171262	65171917	1
ENSG00000276966	ENSG00000276966	8	ENSG00000276966	protein_coding	H4C5	8367	H4 clustered histone 5 [Source:HGNC Symbol;Acc:HGNC:4790]	6	26204610	26205021	1
ENSG00000277224	ENSG00000277224	8	ENSG00000277224	protein_coding	H2BC7	8343	H2B clustered histone 7 [Source:HGNC Symbol;Acc:HGNC:4752]	6	26199516	26199988	1
ENSG00000277895	ENSG00000277895	8	ENSG00000277895	lncRNA		NA	novel transcript, antisense to TBK1	12	64451591	64452901	-1
ENSG00000278611	ENSG00000278611	8	ENSG00000278611	lncRNA	ZNF426-DT	101928238	ZNF426 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53777]	19	9538681	9539734	1
ENSG00000278677	ENSG00000278677	8	ENSG00000278677	protein_coding	H2AC17	8336	H2A clustered histone 17 [Source:HGNC Symbol;Acc:HGNC:4735]	6	27892699	27893185	-1
ENSG00000278743	ENSG00000278743	8	ENSG00000278743	lncRNA		NA	novel transcript	12	25385508	25386241	-1
ENSG00000278828	ENSG00000278828	8	ENSG00000278828	protein_coding	H3C10	8357	H3 clustered histone 10 [Source:HGNC Symbol;Acc:HGNC:4775]	6	27810051	27811300	1
ENSG00000278899	ENSG00000278899	8	ENSG00000278899	lncRNA		645967	novel transcript, antisense to LATS1	6	149717621	149718888	1
ENSG00000279088	ENSG00000279088	8	ENSG00000279088	TEC		NA	TEC	10	73742962	73744316	-1
ENSG00000279130	ENSG00000279130	8	ENSG00000279130	TEC		NA	TEC	5	143406959	143407420	1
ENSG00000279198	ENSG00000279198	8	ENSG00000279198	TEC		NA	TEC	19	16074292	16077395	-1
ENSG00000279259	ENSG00000279259	8	ENSG00000279259	TEC		NA	TEC	17	80147250	80148596	1
ENSG00000279696	ENSG00000279696	8	ENSG00000279696	TEC		NA	novel transcript	11	93726654	93729805	-1
ENSG00000279908	ENSG00000279908	8	ENSG00000279908	TEC		NA	tec	5	1383159	1386409	-1
ENSG00000279993	ENSG00000279993	8	ENSG00000279993	TEC		NA	novel transcript	12	131025561	131028060	-1
ENSG00000280164	ENSG00000280164	8	ENSG00000280164	lncRNA		NA	novel transcript	21	6721812	6725209	1
ENSG00000280195	ENSG00000280195	8	ENSG00000280195	lncRNA		NA	novel transcript, antisense to RPL10	X	154396878	154398842	-1
ENSG00000280278	ENSG00000280278	8	ENSG00000280278	TEC	FLJ30679	146512	uncharacterized protein FLJ30679 [Source:NCBI gene (formerly Entrezgene);Acc:146512]	16	86555320	86557299	1
ENSG00000280303	ENSG00000280303	8	ENSG00000280303	lncRNA	ERICD	NA	E2F1-regulated inhibitor of cell death [Source:HGNC Symbol;Acc:HGNC:49404]	8	140636281	140638283	1
ENSG00000280721	ENSG00000280721	8	ENSG00000280721	lncRNA	LINC01943	NA	long intergenic non-protein coding RNA 1943 [Source:HGNC Symbol;Acc:HGNC:52767]	2	87439523	87459044	-1
ENSG00000281832	ENSG00000281832	8	ENSG00000281832	lncRNA	LINC00602	441177	long intergenic non-protein coding RNA 602 [Source:HGNC Symbol;Acc:HGNC:43917]	6	165987551	165989615	1
ENSG00000283078	ENSG00000283078	8	ENSG00000283078	lncRNA		NA	novel transcript	20	62066830	62068437	1
ENSG00000283122	ENSG00000283122	8	ENSG00000283122	lncRNA	HYMAI	57061	hydatidiform mole associated and imprinted [Source:HGNC Symbol;Acc:HGNC:5326]	6	144004916	144008262	-1
ENSG00000285278	ENSG00000285278	8	ENSG00000285278	lncRNA	TFAP2A-AS2	109729173	TFAP2A antisense RNA 2 [Source:NCBI gene (formerly Entrezgene);Acc:109729173]	6	10404502	10407928	1
ENSG00000285920	ENSG00000285920	8	ENSG00000285920	protein_coding		NA	novel protein	15	41284007	41380996	1
ENSG00000286522	ENSG00000286522	8	ENSG00000286522	protein_coding	H3C2	8358	H3 clustered histone 2 [Source:HGNC Symbol;Acc:HGNC:4776]	6	26031589	26032099	-1
ENSG00000286638	ENSG00000286638	8	ENSG00000286638	lncRNA		NA	novel transcript	5	91280229	91282713	1
ENSG00000286835	ENSG00000286835	8	ENSG00000286835	lncRNA		NA	novel transcript, sense intronic to ZNF367	9	96416724	96417377	-1
ENSG00000287457	ENSG00000287457	8	ENSG00000287457	lncRNA		NA	novel transcript, antisense to MARCH10	17	62789109	62791765	1
ENSG00000287513	ENSG00000287513	8	ENSG00000287513	lncRNA		NA	novel transcript	1	241640555	241641835	1
ENSG00000288007	ENSG00000288007	8	ENSG00000288007	lncRNA		NA	novel transcript	1	212559363	212561399	1
ENSG00000288022	ENSG00000288022	8	ENSG00000288022	lncRNA		NA	novel transcript	3	125061448	125063710	1
ENSG00000288045	ENSG00000288045	8	ENSG00000288045	lncRNA		NA	novel transcript, antisense to FERMT2	14	52951432	52952864	1
