gene_id	genes	cluster	original_id	gene_biotype	external_gene_name	entrezgene_id	description	chromosome_name	start_position	end_position	strand
ENSG00000114120	ENSG00000114120	2	ENSG00000114120	protein_coding	SLC25A36	55186	solute carrier family 25 member 36 [Source:HGNC Symbol;Acc:HGNC:25554]	3	140941830	140980995	1
ENSG00000114127	ENSG00000114127	2	ENSG00000114127	protein_coding	XRN1	54464	5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]	3	142306607	142448062	-1
ENSG00000114331	ENSG00000114331	2	ENSG00000114331	protein_coding	ACAP2	23527	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16469]	3	195274745	195443044	-1
ENSG00000114529	ENSG00000114529	2	ENSG00000114529	protein_coding	C3orf52	79669	chromosome 3 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:26255]	3	112086335	112131004	1
ENSG00000114861	ENSG00000114861	2	ENSG00000114861	protein_coding	FOXP1	27086	forkhead box P1 [Source:HGNC Symbol;Acc:HGNC:3823]	3	70954693	71583978	-1
ENSG00000115020	ENSG00000115020	2	ENSG00000115020	protein_coding	PIKFYVE	200576	phosphoinositide kinase, FYVE-type zinc finger containing [Source:HGNC Symbol;Acc:HGNC:23785]	2	208266255	208358746	1
ENSG00000115355	ENSG00000115355	2	ENSG00000115355	protein_coding	CCDC88A	55704	coiled-coil domain containing 88A [Source:HGNC Symbol;Acc:HGNC:25523]	2	55287842	55419895	-1
ENSG00000115419	ENSG00000115419	2	ENSG00000115419	protein_coding	GLS	2744	glutaminase [Source:HGNC Symbol;Acc:HGNC:4331]	2	190880821	190965552	1
ENSG00000115464	ENSG00000115464	2	ENSG00000115464	protein_coding	USP34	9736	ubiquitin specific peptidase 34 [Source:HGNC Symbol;Acc:HGNC:20066]	2	61187463	61471087	-1
ENSG00000115827	ENSG00000115827	2	ENSG00000115827	protein_coding	DCAF17	80067	DDB1 and CUL4 associated factor 17 [Source:HGNC Symbol;Acc:HGNC:25784]	2	171434217	171485052	1
ENSG00000116138	ENSG00000116138	2	ENSG00000116138	protein_coding	DNAJC16	23341	DnaJ heat shock protein family (Hsp40) member C16 [Source:HGNC Symbol;Acc:HGNC:29157]	1	15526813	15592379	1
ENSG00000116199	ENSG00000116199	2	ENSG00000116199	protein_coding	FAM20B	9917	FAM20B glycosaminoglycan xylosylkinase [Source:HGNC Symbol;Acc:HGNC:23017]	1	179025804	179076567	1
ENSG00000116406	ENSG00000116406	2	ENSG00000116406	protein_coding	EDEM3	80267	ER degradation enhancing alpha-mannosidase like protein 3 [Source:HGNC Symbol;Acc:HGNC:16787]	1	184690237	184754907	-1
ENSG00000116539	ENSG00000116539	2	ENSG00000116539	protein_coding	ASH1L	55870	ASH1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:19088]	1	155335268	155563162	-1
ENSG00000116678	ENSG00000116678	2	ENSG00000116678	protein_coding	LEPR	3953	leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]	1	65420652	65641559	1
ENSG00000116852	ENSG00000116852	2	ENSG00000116852	protein_coding	KIF21B	23046	kinesin family member 21B [Source:HGNC Symbol;Acc:HGNC:29442]	1	200969390	201023714	-1
ENSG00000116991	ENSG00000116991	2	ENSG00000116991	protein_coding	SIPA1L2	57568	signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]	1	232397965	232630571	-1
ENSG00000117020	ENSG00000117020	2	ENSG00000117020	protein_coding	AKT3	10000	AKT serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:393]	1	243488233	243851079	-1
ENSG00000117713	ENSG00000117713	2	ENSG00000117713	protein_coding	ARID1A	8289	AT-rich interaction domain 1A [Source:HGNC Symbol;Acc:HGNC:11110]	1	26693236	26782104	1
ENSG00000118058	ENSG00000118058	2	ENSG00000118058	protein_coding	KMT2A	4297	lysine methyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:7132]	11	118436456	118526832	1
ENSG00000118193	ENSG00000118193	2	ENSG00000118193	protein_coding	KIF14	9928	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]	1	200551497	200620751	-1
ENSG00000118276	ENSG00000118276	2	ENSG00000118276	protein_coding	B4GALT6	9331	beta-1,4-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:929]	18	31622246	31685836	-1
ENSG00000118412	ENSG00000118412	2	ENSG00000118412	protein_coding	CASP8AP2	9994	caspase 8 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1510]	6	89829894	89874436	1
ENSG00000118689	ENSG00000118689	2	ENSG00000118689	protein_coding	FOXO3	2309	forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821]	6	108559835	108684774	1
ENSG00000118922	ENSG00000118922	2	ENSG00000118922	protein_coding	KLF12	11278	KLF transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:6346]	13	73686089	74134404	-1
ENSG00000119231	ENSG00000119231	2	ENSG00000119231	protein_coding	SENP5	205564	SUMO specific peptidase 5 [Source:HGNC Symbol;Acc:HGNC:28407]	3	196867856	196934714	1
ENSG00000119314	ENSG00000119314	2	ENSG00000119314	protein_coding	PTBP3	9991	polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253]	9	112217716	112333664	-1
ENSG00000119778	ENSG00000119778	2	ENSG00000119778	protein_coding	ATAD2B	54454	ATPase family AAA domain containing 2B [Source:HGNC Symbol;Acc:HGNC:29230]	2	23748664	23927123	-1
ENSG00000119900	ENSG00000119900	2	ENSG00000119900	protein_coding	OGFRL1	79627	opioid growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21378]	6	71288811	71309059	1
ENSG00000120071	ENSG00000120071	2	ENSG00000120071	protein_coding	KANSL1	284058	KAT8 regulatory NSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24565]	17	46029916	46225389	-1
ENSG00000120370	ENSG00000120370	2	ENSG00000120370	protein_coding	GORAB	92344	golgin, RAB6 interacting [Source:HGNC Symbol;Acc:HGNC:25676]	1	170531819	170553834	1
ENSG00000120458	ENSG00000120458	2	ENSG00000120458	protein_coding	MSANTD2	79684	Myb/SANT DNA binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26266]	11	124766498	124800706	-1
ENSG00000120868	ENSG00000120868	2	ENSG00000120868	protein_coding	APAF1	317	apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]	12	98645290	98735433	1
ENSG00000121454	ENSG00000121454	2	ENSG00000121454	protein_coding	LHX4	89884	LIM homeobox 4 [Source:HGNC Symbol;Acc:HGNC:21734]	1	180230264	180278984	1
ENSG00000122741	ENSG00000122741	2	ENSG00000122741	protein_coding	DCAF10	79269	DDB1 and CUL4 associated factor 10 [Source:HGNC Symbol;Acc:HGNC:23686]	9	37800554	37867666	1
ENSG00000122966	ENSG00000122966	2	ENSG00000122966	protein_coding	CIT	11113	citron rho-interacting serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1985]	12	119685791	119877320	-1
ENSG00000123066	ENSG00000123066	2	ENSG00000123066	protein_coding	MED13L	23389	mediator complex subunit 13L [Source:HGNC Symbol;Acc:HGNC:22962]	12	115957905	116277693	-1
ENSG00000123636	ENSG00000123636	2	ENSG00000123636	protein_coding	BAZ2B	29994	bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]	2	159318979	159616569	-1
ENSG00000123643	ENSG00000123643	2	ENSG00000123643	protein_coding	SLC36A1	206358	solute carrier family 36 member 1 [Source:HGNC Symbol;Acc:HGNC:18761]	5	151437046	151492379	1
ENSG00000123684	ENSG00000123684	2	ENSG00000123684	protein_coding	LPGAT1	9926	lysophosphatidylglycerol acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:28985]	1	211743457	211830763	-1
ENSG00000123836	ENSG00000123836	2	ENSG00000123836	protein_coding	PFKFB2	5208	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:8873]	1	207034366	207081024	1
ENSG00000124151	ENSG00000124151	2	ENSG00000124151	protein_coding	NCOA3	8202	nuclear receptor coactivator 3 [Source:HGNC Symbol;Acc:HGNC:7670]	20	47501887	47656877	1
ENSG00000124177	ENSG00000124177	2	ENSG00000124177	protein_coding	CHD6	84181	chromodomain helicase DNA binding protein 6 [Source:HGNC Symbol;Acc:HGNC:19057]	20	41402083	41618384	-1
ENSG00000124203	ENSG00000124203	2	ENSG00000124203	protein_coding	ZNF831	128611	zinc finger protein 831 [Source:HGNC Symbol;Acc:HGNC:16167]	20	59123381	59259113	1
ENSG00000124406	ENSG00000124406	2	ENSG00000124406	protein_coding	ATP8A1	10396	ATPase phospholipid transporting 8A1 [Source:HGNC Symbol;Acc:HGNC:13531]	4	42408373	42657121	-1
ENSG00000124486	ENSG00000124486	2	ENSG00000124486	protein_coding	USP9X	8239	ubiquitin specific peptidase 9 X-linked [Source:HGNC Symbol;Acc:HGNC:12632]	X	41085445	41236579	1
ENSG00000124782	ENSG00000124782	2	ENSG00000124782	protein_coding	RREB1	6239	ras responsive element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10449]	6	7107597	7251980	1
ENSG00000124942	ENSG00000124942	2	ENSG00000124942	protein_coding	AHNAK	79026	AHNAK nucleoprotein [Source:HGNC Symbol;Acc:HGNC:347]	11	62433542	62556235	-1
ENSG00000125266	ENSG00000125266	2	ENSG00000125266	protein_coding	EFNB2	1948	ephrin B2 [Source:HGNC Symbol;Acc:HGNC:3227]	13	106489745	106535662	-1
ENSG00000125633	ENSG00000125633	2	ENSG00000125633	protein_coding	CCDC93	54520	coiled-coil domain containing 93 [Source:HGNC Symbol;Acc:HGNC:25611]	2	117915478	118014133	-1
ENSG00000125834	ENSG00000125834	2	ENSG00000125834	protein_coding	STK35	140901	serine/threonine kinase 35 [Source:HGNC Symbol;Acc:HGNC:16254]	20	2101827	2177038	1
ENSG00000126003	ENSG00000126003	2	ENSG00000126003	protein_coding	PLAGL2	5326	PLAG1 like zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:9047]	20	32192504	32207743	-1
ENSG00000126464	ENSG00000126464	2	ENSG00000126464	protein_coding	PRR12	57479	proline rich 12 [Source:HGNC Symbol;Acc:HGNC:29217]	19	49591182	49626439	1
ENSG00000127603	ENSG00000127603	2	ENSG00000127603	protein_coding	MACF1	23499	microtubule actin crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:13664]	1	39081316	39487177	1
ENSG00000128881	ENSG00000128881	2	ENSG00000128881	protein_coding	TTBK2	146057	tau tubulin kinase 2 [Source:HGNC Symbol;Acc:HGNC:19141]	15	42738730	42920809	-1
ENSG00000129315	ENSG00000129315	2	ENSG00000129315	protein_coding	CCNT1	904	cyclin T1 [Source:HGNC Symbol;Acc:HGNC:1599]	12	48688458	48716998	-1
ENSG00000129534	ENSG00000129534	2	ENSG00000129534	protein_coding	MIS18BP1	55320	MIS18 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20190]	14	45203190	45253540	-1
ENSG00000130396	ENSG00000130396	2	ENSG00000130396	protein_coding	AFDN	4301	afadin, adherens junction formation factor [Source:HGNC Symbol;Acc:HGNC:7137]	6	167826893	167972023	1
ENSG00000130517	ENSG00000130517	2	ENSG00000130517	protein_coding	PGPEP1	54858	pyroglutamyl-peptidase I [Source:HGNC Symbol;Acc:HGNC:13568]	19	18340598	18369950	1
ENSG00000130684	ENSG00000130684	2	ENSG00000130684	protein_coding	ZNF337	26152	zinc finger protein 337 [Source:HGNC Symbol;Acc:HGNC:15809]	20	25673195	25696853	-1
ENSG00000130856	ENSG00000130856	2	ENSG00000130856	protein_coding	ZNF236	7776	zinc finger protein 236 [Source:HGNC Symbol;Acc:HGNC:13028]	18	76822557	76972901	1
ENSG00000131023	ENSG00000131023	2	ENSG00000131023	protein_coding	LATS1	9113	large tumor suppressor kinase 1 [Source:HGNC Symbol;Acc:HGNC:6514]	6	149658153	149718105	-1
ENSG00000131263	ENSG00000131263	2	ENSG00000131263	protein_coding	RLIM	51132	ring finger protein, LIM domain interacting [Source:HGNC Symbol;Acc:HGNC:13429]	X	74582976	74614624	-1
ENSG00000131374	ENSG00000131374	2	ENSG00000131374	protein_coding	TBC1D5	9779	TBC1 domain family member 5 [Source:HGNC Symbol;Acc:HGNC:19166]	3	17157162	18444817	-1
ENSG00000131437	ENSG00000131437	2	ENSG00000131437	protein_coding	KIF3A	11127	kinesin family member 3A [Source:HGNC Symbol;Acc:HGNC:6319]	5	132692628	132737638	-1
ENSG00000131791	ENSG00000131791	2	ENSG00000131791	protein_coding	PRKAB2	5565	protein kinase AMP-activated non-catalytic subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:9379]	1	147155106	147172550	-1
ENSG00000131941	ENSG00000131941	2	ENSG00000131941	protein_coding	RHPN2	85415	rhophilin Rho GTPase binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19974]	19	32978592	33064888	-1
ENSG00000132356	ENSG00000132356	2	ENSG00000132356	protein_coding	PRKAA1	5562	protein kinase AMP-activated catalytic subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9376]	5	40759389	40798374	-1
ENSG00000132405	ENSG00000132405	2	ENSG00000132405	protein_coding	TBC1D14	57533	TBC1 domain family member 14 [Source:HGNC Symbol;Acc:HGNC:29246]	4	6909242	7033118	1
ENSG00000132466	ENSG00000132466	2	ENSG00000132466	protein_coding	ANKRD17	26057	ankyrin repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:23575]	4	73073376	73258798	-1
ENSG00000132535	ENSG00000132535	2	ENSG00000132535	protein_coding	DLG4	1742	discs large MAGUK scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:2903]	17	7187187	7219841	-1
ENSG00000132549	ENSG00000132549	2	ENSG00000132549	protein_coding	VPS13B	157680	vacuolar protein sorting 13 homolog B [Source:HGNC Symbol;Acc:HGNC:2183]	8	99013266	99877580	1
ENSG00000132694	ENSG00000132694	2	ENSG00000132694	protein_coding	ARHGEF11	9826	Rho guanine nucleotide exchange factor 11 [Source:HGNC Symbol;Acc:HGNC:14580]	1	156934840	157045742	-1
ENSG00000132953	ENSG00000132953	2	ENSG00000132953	protein_coding	XPO4	64328	exportin 4 [Source:HGNC Symbol;Acc:HGNC:17796]	13	20777329	20903048	-1
ENSG00000133056	ENSG00000133056	2	ENSG00000133056	protein_coding	PIK3C2B	5287	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta [Source:HGNC Symbol;Acc:HGNC:8972]	1	204422628	204494805	-1
ENSG00000133657	ENSG00000133657	2	ENSG00000133657	protein_coding	ATP13A3	79572	ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113]	3	194402672	194498364	-1
ENSG00000133703	ENSG00000133703	2	ENSG00000133703	protein_coding	KRAS	3845	KRAS proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:6407]	12	25205246	25250936	-1
ENSG00000133812	ENSG00000133812	2	ENSG00000133812	protein_coding	SBF2	81846	SET binding factor 2 [Source:HGNC Symbol;Acc:HGNC:2135]	11	9776776	10304877	-1
ENSG00000133961	ENSG00000133961	2	ENSG00000133961	protein_coding	NUMB	8650	NUMB endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8060]	14	73275107	73458617	-1
ENSG00000134086	ENSG00000134086	2	ENSG00000134086	protein_coding	VHL	7428	von Hippel-Lindau tumor suppressor [Source:HGNC Symbol;Acc:HGNC:12687]	3	10141778	10153667	1
ENSG00000134186	ENSG00000134186	2	ENSG00000134186	protein_coding	PRPF38B	55119	pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]	1	108692310	108702928	1
ENSG00000134285	ENSG00000134285	2	ENSG00000134285	protein_coding	FKBP11	51303	FKBP prolyl isomerase 11 [Source:HGNC Symbol;Acc:HGNC:18624]	12	48921518	48926474	-1
ENSG00000134318	ENSG00000134318	2	ENSG00000134318	protein_coding	ROCK2	9475	Rho associated coiled-coil containing protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:10252]	2	11179759	11348330	-1
ENSG00000134644	ENSG00000134644	2	ENSG00000134644	protein_coding	PUM1	9698	pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]	1	30931506	31065991	-1
ENSG00000134909	ENSG00000134909	2	ENSG00000134909	protein_coding	ARHGAP32	9743	Rho GTPase activating protein 32 [Source:HGNC Symbol;Acc:HGNC:17399]	11	128965060	129279324	-1
ENSG00000134982	ENSG00000134982	2	ENSG00000134982	protein_coding	APC	324	APC regulator of WNT signaling pathway [Source:HGNC Symbol;Acc:HGNC:583]	5	112707518	112846239	1
ENSG00000135111	ENSG00000135111	2	ENSG00000135111	protein_coding	TBX3	6926	T-box transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11602]	12	114670255	114684175	-1
ENSG00000135503	ENSG00000135503	2	ENSG00000135503	protein_coding	ACVR1B	91	activin A receptor type 1B [Source:HGNC Symbol;Acc:HGNC:172]	12	51951699	51997078	1
ENSG00000135679	ENSG00000135679	2	ENSG00000135679	protein_coding	MDM2	4193	MDM2 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:6973]	12	68808177	68845544	1
ENSG00000135720	ENSG00000135720	2	ENSG00000135720	protein_coding	DYNC1LI2	1783	dynein cytoplasmic 1 light intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2966]	16	66720893	66751609	-1
ENSG00000135723	ENSG00000135723	2	ENSG00000135723	protein_coding	FHOD1	29109	formin homology 2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17905]	16	67229387	67247481	-1
ENSG00000135842	ENSG00000135842	2	ENSG00000135842	protein_coding	NIBAN1	116496	niban apoptosis regulator 1 [Source:HGNC Symbol;Acc:HGNC:16784]	1	184790724	184974508	-1
ENSG00000135968	ENSG00000135968	2	ENSG00000135968	protein_coding	GCC2	9648	GRIP and coiled-coil domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23218]	2	108449107	108509415	1
ENSG00000136100	ENSG00000136100	2	ENSG00000136100	protein_coding	VPS36	51028	vacuolar protein sorting 36 homolog [Source:HGNC Symbol;Acc:HGNC:20312]	13	52412602	52450634	-1
ENSG00000136153	ENSG00000136153	2	ENSG00000136153	protein_coding	LMO7	4008	LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:6646]	13	75620434	75859870	1
ENSG00000136824	ENSG00000136824	2	ENSG00000136824	protein_coding	SMC2	10592	structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]	9	104094260	104141419	1
ENSG00000136895	ENSG00000136895	2	ENSG00000136895	protein_coding	GARNL3	84253	GTPase activating Rap/RanGAP domain like 3 [Source:HGNC Symbol;Acc:HGNC:25425]	9	127224265	127393660	1
ENSG00000137203	ENSG00000137203	2	ENSG00000137203	protein_coding	TFAP2A	7020	transcription factor AP-2 alpha [Source:HGNC Symbol;Acc:HGNC:11742]	6	10393186	10419659	-1
ENSG00000137393	ENSG00000137393	2	ENSG00000137393	protein_coding	RNF144B	255488	ring finger protein 144B [Source:HGNC Symbol;Acc:HGNC:21578]	6	18387350	18468870	1
ENSG00000137460	ENSG00000137460	2	ENSG00000137460	protein_coding	FHDC1	85462	FH2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29363]	4	152936323	152979671	1
ENSG00000137812	ENSG00000137812	2	ENSG00000137812	protein_coding	KNL1	57082	kinetochore scaffold 1 [Source:HGNC Symbol;Acc:HGNC:24054]	15	40594020	40664342	1
ENSG00000137819	ENSG00000137819	2	ENSG00000137819	protein_coding	PAQR5	54852	progestin and adipoQ receptor family member 5 [Source:HGNC Symbol;Acc:HGNC:29645]	15	69298912	69407780	1
ENSG00000137834	ENSG00000137834	2	ENSG00000137834	protein_coding	SMAD6	4091	SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]	15	66702236	66782849	1
ENSG00000137872	ENSG00000137872	2	ENSG00000137872	protein_coding	SEMA6D	80031	semaphorin 6D [Source:HGNC Symbol;Acc:HGNC:16770]	15	47184101	47774228	1
ENSG00000137962	ENSG00000137962	2	ENSG00000137962	protein_coding	ARHGAP29	9411	Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]	1	94148988	94275068	-1
ENSG00000137962	ENSG00000137962	2	ENSG00000137962	protein_coding	ARHGAP29	105378858	Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]	1	94148988	94275068	-1
ENSG00000138185	ENSG00000138185	2	ENSG00000138185	protein_coding	ENTPD1	953	ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363]	10	95711779	95877266	1
ENSG00000138593	ENSG00000138593	2	ENSG00000138593	protein_coding	SECISBP2L	9728	SECIS binding protein 2 like [Source:HGNC Symbol;Acc:HGNC:28997]	15	48988476	49046447	-1
ENSG00000138594	ENSG00000138594	2	ENSG00000138594	protein_coding	TMOD3	29766	tropomodulin 3 [Source:HGNC Symbol;Acc:HGNC:11873]	15	51829628	51947295	1
ENSG00000138756	ENSG00000138756	2	ENSG00000138756	protein_coding	BMP2K	55589	BMP2 inducible kinase [Source:HGNC Symbol;Acc:HGNC:18041]	4	78776342	78916365	1
ENSG00000139354	ENSG00000139354	2	ENSG00000139354	protein_coding	GAS2L3	283431	growth arrest specific 2 like 3 [Source:HGNC Symbol;Acc:HGNC:27475]	12	100573683	100628288	1
ENSG00000139613	ENSG00000139613	2	ENSG00000139613	protein_coding	SMARCC2	6601	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2 [Source:HGNC Symbol;Acc:HGNC:11105]	12	56162359	56189567	-1
ENSG00000139718	ENSG00000139718	2	ENSG00000139718	protein_coding	SETD1B	23067	SET domain containing 1B, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:29187]	12	121804009	121832656	1
ENSG00000139793	ENSG00000139793	2	ENSG00000139793	protein_coding	MBNL2	10150	muscleblind like splicing regulator 2 [Source:HGNC Symbol;Acc:HGNC:16746]	13	97221434	97394120	1
ENSG00000139880	ENSG00000139880	2	ENSG00000139880	protein_coding	CDH24	64403	cadherin 24 [Source:HGNC Symbol;Acc:HGNC:14265]	14	23047062	23057538	-1
ENSG00000140199	ENSG00000140199	2	ENSG00000140199	protein_coding	SLC12A6	9990	solute carrier family 12 member 6 [Source:HGNC Symbol;Acc:HGNC:10914]	15	34229784	34338060	-1
ENSG00000140396	ENSG00000140396	2	ENSG00000140396	protein_coding	NCOA2	10499	nuclear receptor coactivator 2 [Source:HGNC Symbol;Acc:HGNC:7669]	8	70109782	70403808	-1
ENSG00000140526	ENSG00000140526	2	ENSG00000140526	protein_coding	ABHD2	11057	abhydrolase domain containing 2, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:18717]	15	89087459	89202355	1
ENSG00000140948	ENSG00000140948	2	ENSG00000140948	protein_coding	ZCCHC14	23174	zinc finger CCHC-type containing 14 [Source:HGNC Symbol;Acc:HGNC:24134]	16	87406246	87493024	-1
ENSG00000141699	ENSG00000141699	2	ENSG00000141699	protein_coding	RETREG3	162427	reticulophagy regulator family member 3 [Source:HGNC Symbol;Acc:HGNC:27258]	17	42579513	42610623	-1
ENSG00000141905	ENSG00000141905	2	ENSG00000141905	protein_coding	NFIC	4782	nuclear factor I C [Source:HGNC Symbol;Acc:HGNC:7786]	19	3314403	3469217	1
ENSG00000143079	ENSG00000143079	2	ENSG00000143079	protein_coding	CTTNBP2NL	55917	CTTNBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:25330]	1	112396214	112463456	1
ENSG00000143376	ENSG00000143376	2	ENSG00000143376	protein_coding	SNX27	81609	sorting nexin 27 [Source:HGNC Symbol;Acc:HGNC:20073]	1	151612006	151699091	1
ENSG00000143442	ENSG00000143442	2	ENSG00000143442	protein_coding	POGZ	23126	pogo transposable element derived with ZNF domain [Source:HGNC Symbol;Acc:HGNC:18801]	1	151402724	151459494	-1
ENSG00000143494	ENSG00000143494	2	ENSG00000143494	protein_coding	VASH2	79805	vasohibin 2 [Source:HGNC Symbol;Acc:HGNC:25723]	1	212950520	212992037	1
ENSG00000143515	ENSG00000143515	2	ENSG00000143515	protein_coding	ATP8B2	57198	ATPase phospholipid transporting 8B2 [Source:HGNC Symbol;Acc:HGNC:13534]	1	154325525	154351304	1
ENSG00000143702	ENSG00000143702	2	ENSG00000143702	protein_coding	CEP170	9859	centrosomal protein 170 [Source:HGNC Symbol;Acc:HGNC:28920]	1	243124428	243255348	-1
ENSG00000143702	ENSG00000143702	2	ENSG00000143702	protein_coding	CEP170	645455	centrosomal protein 170 [Source:HGNC Symbol;Acc:HGNC:28920]	1	243124428	243255348	-1
ENSG00000143776	ENSG00000143776	2	ENSG00000143776	protein_coding	CDC42BPA	8476	CDC42 binding protein kinase alpha [Source:HGNC Symbol;Acc:HGNC:1737]	1	226989865	227318492	-1
ENSG00000143970	ENSG00000143970	2	ENSG00000143970	protein_coding	ASXL2	55252	ASXL transcriptional regulator 2 [Source:HGNC Symbol;Acc:HGNC:23805]	2	25733753	25878487	-1
ENSG00000143995	ENSG00000143995	2	ENSG00000143995	protein_coding	MEIS1	4211	Meis homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7000]	2	66433452	66573869	1
ENSG00000144369	ENSG00000144369	2	ENSG00000144369	protein_coding	FAM171B	165215	family with sequence similarity 171 member B [Source:HGNC Symbol;Acc:HGNC:29412]	2	186694060	186765959	1
ENSG00000144445	ENSG00000144445	2	ENSG00000144445	protein_coding	KANSL1L	151050	KAT8 regulatory NSL complex subunit 1 like [Source:HGNC Symbol;Acc:HGNC:26310]	2	210021421	210171409	-1
ENSG00000144935	ENSG00000144935	2	ENSG00000144935	protein_coding	TRPC1	7220	transient receptor potential cation channel subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:12333]	3	142724034	142807888	1
ENSG00000145332	ENSG00000145332	2	ENSG00000145332	protein_coding	KLHL8	57563	kelch like family member 8 [Source:HGNC Symbol;Acc:HGNC:18644]	4	87160103	87240314	-1
ENSG00000145375	ENSG00000145375	2	ENSG00000145375	protein_coding	SPATA5	166378	spermatogenesis associated 5 [Source:HGNC Symbol;Acc:HGNC:18119]	4	122923070	123319433	1
ENSG00000145604	ENSG00000145604	2	ENSG00000145604	protein_coding	SKP2	6502	S-phase kinase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10901]	5	36151989	36196849	1
ENSG00000145734	ENSG00000145734	2	ENSG00000145734	protein_coding	BDP1	55814	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB [Source:HGNC Symbol;Acc:HGNC:13652]	5	71455651	71567820	1
ENSG00000146021	ENSG00000146021	2	ENSG00000146021	protein_coding	KLHL3	26249	kelch like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354]	5	137617500	137736089	-1
ENSG00000146166	ENSG00000146166	2	ENSG00000146166	protein_coding	LGSN	51557	lengsin, lens protein with glutamine synthetase domain [Source:HGNC Symbol;Acc:HGNC:21016]	6	63275951	63319983	-1
ENSG00000146676	ENSG00000146676	2	ENSG00000146676	protein_coding	PURB	5814	purine rich element binding protein B [Source:HGNC Symbol;Acc:HGNC:9702]	7	44876299	44885530	-1
ENSG00000146830	ENSG00000146830	2	ENSG00000146830	protein_coding	GIGYF1	64599	GRB10 interacting GYF protein 1 [Source:HGNC Symbol;Acc:HGNC:9126]	7	100679507	100694250	-1
ENSG00000147459	ENSG00000147459	2	ENSG00000147459	protein_coding	DOCK5	80005	dedicator of cytokinesis 5 [Source:HGNC Symbol;Acc:HGNC:23476]	8	25184689	25418082	1
