gene_id	genes	cluster	original_id	gene_biotype	external_gene_name	entrezgene_id	description	chromosome_name	start_position	end_position	strand
ENSG00000117133	ENSG00000117133	7	ENSG00000117133	protein_coding	RPF1	80135	ribosome production factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:30350]	1	84479259	84498352	1
ENSG00000117262	ENSG00000117262	7	ENSG00000117262	protein_coding	GPR89A	653519	G protein-coupled receptor 89A [Source:HGNC Symbol;Acc:HGNC:31984]	1	145607988	145670650	1
ENSG00000117543	ENSG00000117543	7	ENSG00000117543	protein_coding	DPH5	51611	diphthamide biosynthesis 5 [Source:HGNC Symbol;Acc:HGNC:24270]	1	100989623	101026088	-1
ENSG00000117614	ENSG00000117614	7	ENSG00000117614	protein_coding	SYF2	25949	SYF2 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:19824]	1	25222276	25232502	-1
ENSG00000117632	ENSG00000117632	7	ENSG00000117632	protein_coding	STMN1	3925	stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]	1	25884181	25906991	-1
ENSG00000118181	ENSG00000118181	7	ENSG00000118181	protein_coding	RPS25	6230	ribosomal protein S25 [Source:HGNC Symbol;Acc:HGNC:10413]	11	119015712	119018691	-1
ENSG00000119013	ENSG00000119013	7	ENSG00000119013	protein_coding	NDUFB3	4709	NADH:ubiquinone oxidoreductase subunit B3 [Source:HGNC Symbol;Acc:HGNC:7698]	2	201071433	201085750	1
ENSG00000119326	ENSG00000119326	7	ENSG00000119326	protein_coding	CTNNAL1	8727	catenin alpha like 1 [Source:HGNC Symbol;Acc:HGNC:2512]	9	108942569	109013522	-1
ENSG00000119650	ENSG00000119650	7	ENSG00000119650	protein_coding	IFT43	112752	intraflagellar transport 43 [Source:HGNC Symbol;Acc:HGNC:29669]	14	75902136	76084585	1
ENSG00000119655	ENSG00000119655	7	ENSG00000119655	protein_coding	NPC2	10577	NPC intracellular cholesterol transporter 2 [Source:HGNC Symbol;Acc:HGNC:14537]	14	74476192	74494177	-1
ENSG00000119705	ENSG00000119705	7	ENSG00000119705	protein_coding	SLIRP	81892	SRA stem-loop interacting RNA binding protein [Source:HGNC Symbol;Acc:HGNC:20495]	14	77708071	77761104	1
ENSG00000119878	ENSG00000119878	7	ENSG00000119878	protein_coding	CRIPT	9419	CXXC repeat containing interactor of PDZ3 domain [Source:HGNC Symbol;Acc:HGNC:14312]	2	46616416	46630176	1
ENSG00000120526	ENSG00000120526	7	ENSG00000120526	protein_coding	NUDCD1	84955	NudC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24306]	8	109240919	109334121	-1
ENSG00000120533	ENSG00000120533	7	ENSG00000120533	protein_coding	ENY2	56943	ENY2 transcription and export complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:24449]	8	109334324	109345954	1
ENSG00000120697	ENSG00000120697	7	ENSG00000120697	protein_coding	ALG5	29880	ALG5 dolichyl-phosphate beta-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:20266]	13	36949738	37000763	-1
ENSG00000120725	ENSG00000120725	7	ENSG00000120725	protein_coding	SIL1	64374	SIL1 nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:24624]	5	138946724	139293557	-1
ENSG00000120805	ENSG00000120805	7	ENSG00000120805	protein_coding	ARL1	400	ADP ribosylation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:692]	12	101393116	101407772	-1
ENSG00000120860	ENSG00000120860	7	ENSG00000120860	protein_coding	WASHC3	51019	WASH complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:24256]	12	102012840	102062149	-1
ENSG00000120885	ENSG00000120885	7	ENSG00000120885	protein_coding	CLU	1191	clusterin [Source:HGNC Symbol;Acc:HGNC:2095]	8	27596917	27614700	-1
ENSG00000122026	ENSG00000122026	7	ENSG00000122026	protein_coding	RPL21	6144	ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:10313]	13	27251362	27256691	1
ENSG00000122033	ENSG00000122033	7	ENSG00000122033	protein_coding	MTIF3	219402	mitochondrial translational initiation factor 3 [Source:HGNC Symbol;Acc:HGNC:29788]	13	27435643	27450591	-1
ENSG00000122386	ENSG00000122386	7	ENSG00000122386	protein_coding	ZNF205	7755	zinc finger protein 205 [Source:HGNC Symbol;Acc:HGNC:12996]	16	3112560	3120517	1
ENSG00000122644	ENSG00000122644	7	ENSG00000122644	protein_coding	ARL4A	10124	ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]	7	12686856	12690958	1
ENSG00000122873	ENSG00000122873	7	ENSG00000122873	protein_coding	CISD1	55847	CDGSH iron sulfur domain 1 [Source:HGNC Symbol;Acc:HGNC:30880]	10	58269162	58289586	1
ENSG00000123146	ENSG00000123146	7	ENSG00000123146	protein_coding	ADGRE5	976	adhesion G protein-coupled receptor E5 [Source:HGNC Symbol;Acc:HGNC:1711]	19	14380501	14408725	1
ENSG00000123595	ENSG00000123595	7	ENSG00000123595	protein_coding	RAB9A	9367	RAB9A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9792]	X	13689128	13710504	1
ENSG00000123737	ENSG00000123737	7	ENSG00000123737	protein_coding	EXOSC9	5393	exosome component 9 [Source:HGNC Symbol;Acc:HGNC:9137]	4	121801318	121817021	1
ENSG00000123815	ENSG00000123815	7	ENSG00000123815	protein_coding	COQ8B	79934	coenzyme Q8B [Source:HGNC Symbol;Acc:HGNC:19041]	19	40691514	40725784	-1
ENSG00000123975	ENSG00000123975	7	ENSG00000123975	protein_coding	CKS2	1164	CDC28 protein kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:2000]	9	89311195	89316703	1
ENSG00000123983	ENSG00000123983	7	ENSG00000123983	protein_coding	ACSL3	2181	acyl-CoA synthetase long chain family member 3 [Source:HGNC Symbol;Acc:HGNC:3570]	2	222860942	222944639	1
ENSG00000124107	ENSG00000124107	7	ENSG00000124107	protein_coding	SLPI	6590	secretory leukocyte peptidase inhibitor [Source:HGNC Symbol;Acc:HGNC:11092]	20	45252239	45254564	-1
ENSG00000124172	ENSG00000124172	7	ENSG00000124172	protein_coding	ATP5F1E	514	ATP synthase F1 subunit epsilon [Source:HGNC Symbol;Acc:HGNC:838]	20	59025475	59032345	-1
ENSG00000124249	ENSG00000124249	7	ENSG00000124249	protein_coding	KCNK15	60598	potassium two pore domain channel subfamily K member 15 [Source:HGNC Symbol;Acc:HGNC:13814]	20	44745865	44752313	1
ENSG00000124356	ENSG00000124356	7	ENSG00000124356	protein_coding	STAMBP	10617	STAM binding protein [Source:HGNC Symbol;Acc:HGNC:16950]	2	73828916	73873659	1
ENSG00000124444	ENSG00000124444	7	ENSG00000124444	protein_coding	ZNF576	79177	zinc finger protein 576 [Source:HGNC Symbol;Acc:HGNC:28357]	19	43596392	43601157	1
ENSG00000124659	ENSG00000124659	7	ENSG00000124659	protein_coding	TBCC	6903	tubulin folding cofactor C [Source:HGNC Symbol;Acc:HGNC:11580]	6	42744498	42746103	-1
ENSG00000124688	ENSG00000124688	7	ENSG00000124688	protein_coding	MAD2L1BP	9587	MAD2L1 binding protein [Source:HGNC Symbol;Acc:HGNC:21059]	6	43629540	43640941	1
ENSG00000124787	ENSG00000124787	7	ENSG00000124787	protein_coding	RPP40	10799	ribonuclease P/MRP subunit p40 [Source:HGNC Symbol;Acc:HGNC:20992]	6	4994717	5004063	-1
ENSG00000124802	ENSG00000124802	7	ENSG00000124802	protein_coding	EEF1E1	9521	eukaryotic translation elongation factor 1 epsilon 1 [Source:HGNC Symbol;Acc:HGNC:3212]	6	8073360	8102559	-1
ENSG00000125037	ENSG00000125037	7	ENSG00000125037	protein_coding	EMC3	55831	ER membrane protein complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:23999]	3	9962682	10011202	-1
ENSG00000125352	ENSG00000125352	7	ENSG00000125352	protein_coding	RNF113A	7737	ring finger protein 113A [Source:HGNC Symbol;Acc:HGNC:12974]	X	119870475	119871733	-1
ENSG00000125356	ENSG00000125356	7	ENSG00000125356	protein_coding	NDUFA1	4694	NADH:ubiquinone oxidoreductase subunit A1 [Source:HGNC Symbol;Acc:HGNC:7683]	X	119871832	119876662	1
ENSG00000125454	ENSG00000125454	7	ENSG00000125454	protein_coding	SLC25A19	60386	solute carrier family 25 member 19 [Source:HGNC Symbol;Acc:HGNC:14409]	17	75272981	75289510	-1
ENSG00000125458	ENSG00000125458	7	ENSG00000125458	protein_coding	NT5C	30833	5', 3'-nucleotidase, cytosolic [Source:HGNC Symbol;Acc:HGNC:17144]	17	75130225	75131757	-1
ENSG00000125652	ENSG00000125652	7	ENSG00000125652	protein_coding	ALKBH7	84266	alkB homolog 7 [Source:HGNC Symbol;Acc:HGNC:21306]	19	6372794	6375250	1
ENSG00000125691	ENSG00000125691	7	ENSG00000125691	protein_coding	RPL23	9349	ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]	17	38847860	38853764	-1
ENSG00000125870	ENSG00000125870	7	ENSG00000125870	protein_coding	SNRPB2	6629	small nuclear ribonucleoprotein polypeptide B2 [Source:HGNC Symbol;Acc:HGNC:11155]	20	16729961	16742564	1
ENSG00000125977	ENSG00000125977	7	ENSG00000125977	protein_coding	EIF2S2	8894	eukaryotic translation initiation factor 2 subunit beta [Source:HGNC Symbol;Acc:HGNC:3266]	20	34088309	34112243	-1
ENSG00000125995	ENSG00000125995	7	ENSG00000125995	protein_coding	ROMO1	140823	reactive oxygen species modulator 1 [Source:HGNC Symbol;Acc:HGNC:16185]	20	35699272	35700984	1
ENSG00000126226	ENSG00000126226	7	ENSG00000126226	protein_coding	PCID2	55795	PCI domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25653]	13	113177536	113208715	-1
ENSG00000127125	ENSG00000127125	7	ENSG00000127125	protein_coding	PPCS	79717	phosphopantothenoylcysteine synthetase [Source:HGNC Symbol;Acc:HGNC:25686]	1	42456117	42473385	1
ENSG00000127184	ENSG00000127184	7	ENSG00000127184	protein_coding	COX7C	1350	cytochrome c oxidase subunit 7C [Source:HGNC Symbol;Acc:HGNC:2292]	5	86617928	86620962	1
ENSG00000127540	ENSG00000127540	7	ENSG00000127540	protein_coding	UQCR11	10975	ubiquinol-cytochrome c reductase, complex III subunit XI [Source:HGNC Symbol;Acc:HGNC:30862]	19	1597169	1605473	-1
ENSG00000127837	ENSG00000127837	7	ENSG00000127837	protein_coding	AAMP	14	angio associated migratory cell protein [Source:HGNC Symbol;Acc:HGNC:18]	2	218264129	218270178	-1
ENSG00000127920	ENSG00000127920	7	ENSG00000127920	protein_coding	GNG11	2791	G protein subunit gamma 11 [Source:HGNC Symbol;Acc:HGNC:4403]	7	93921735	93928610	1
ENSG00000128039	ENSG00000128039	7	ENSG00000128039	protein_coding	SRD5A3	79644	steroid 5 alpha-reductase 3 [Source:HGNC Symbol;Acc:HGNC:25812]	4	55346213	55373100	1
ENSG00000128185	ENSG00000128185	7	ENSG00000128185	protein_coding	DGCR6L	85359	DiGeorge syndrome critical region gene 6 like [Source:HGNC Symbol;Acc:HGNC:18551]	22	20314238	20320080	-1
ENSG00000128228	ENSG00000128228	7	ENSG00000128228	protein_coding	SDF2L1	23753	stromal cell derived factor 2 like 1 [Source:HGNC Symbol;Acc:HGNC:10676]	22	21642302	21644299	1
ENSG00000128708	ENSG00000128708	7	ENSG00000128708	protein_coding	HAT1	8520	histone acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4821]	2	171922448	171983686	1
ENSG00000129055	ENSG00000129055	7	ENSG00000129055	protein_coding	ANAPC13	25847	anaphase promoting complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:24540]	3	134477706	134486716	-1
ENSG00000129197	ENSG00000129197	7	ENSG00000129197	protein_coding	RPAIN	84268	RPA interacting protein [Source:HGNC Symbol;Acc:HGNC:28641]	17	5419641	5432877	1
ENSG00000129235	ENSG00000129235	7	ENSG00000129235	protein_coding	TXNDC17	84817	thioredoxin domain containing 17 [Source:HGNC Symbol;Acc:HGNC:28218]	17	6640985	6644541	1
ENSG00000129354	ENSG00000129354	7	ENSG00000129354	protein_coding	AP1M2	10053	adaptor related protein complex 1 subunit mu 2 [Source:HGNC Symbol;Acc:HGNC:558]	19	10572671	10587315	-1
ENSG00000129932	ENSG00000129932	7	ENSG00000129932	protein_coding	DOHH	83475	deoxyhypusine hydroxylase [Source:HGNC Symbol;Acc:HGNC:28662]	19	3490821	3500674	-1
ENSG00000129968	ENSG00000129968	7	ENSG00000129968	protein_coding	ABHD17A	81926	abhydrolase domain containing 17A, depalmitoylase [Source:HGNC Symbol;Acc:HGNC:28756]	19	1876810	1885496	-1
ENSG00000130312	ENSG00000130312	7	ENSG00000130312	protein_coding	MRPL34	64981	mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488]	19	17292609	17306843	1
ENSG00000130347	ENSG00000130347	7	ENSG00000130347	protein_coding	RTN4IP1	84816	reticulon 4 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18647]	6	106570771	106629498	-1
ENSG00000130638	ENSG00000130638	7	ENSG00000130638	protein_coding	ATXN10	25814	ataxin 10 [Source:HGNC Symbol;Acc:HGNC:10549]	22	45671798	45845307	1
ENSG00000130770	ENSG00000130770	7	ENSG00000130770	protein_coding	ATP5IF1	93974	ATP synthase inhibitory factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:871]	1	28236109	28246906	1
ENSG00000131174	ENSG00000131174	7	ENSG00000131174	protein_coding	COX7B	1349	cytochrome c oxidase subunit 7B [Source:HGNC Symbol;Acc:HGNC:2291]	X	77899440	77907376	1
ENSG00000131269	ENSG00000131269	7	ENSG00000131269	protein_coding	ABCB7	22	ATP binding cassette subfamily B member 7 [Source:HGNC Symbol;Acc:HGNC:48]	X	75051048	75156732	-1
ENSG00000131871	ENSG00000131871	7	ENSG00000131871	protein_coding	SELENOS	55829	selenoprotein S [Source:HGNC Symbol;Acc:HGNC:30396]	15	101270817	101277500	-1
ENSG00000132432	ENSG00000132432	7	ENSG00000132432	protein_coding	SEC61G	23480	SEC61 translocon subunit gamma [Source:HGNC Symbol;Acc:HGNC:18277]	7	54752250	54759974	-1
ENSG00000132635	ENSG00000132635	7	ENSG00000132635	protein_coding	PCED1A	64773	PC-esterase domain containing 1A [Source:HGNC Symbol;Acc:HGNC:16212]	20	2835314	2841190	-1
ENSG00000132661	ENSG00000132661	7	ENSG00000132661	protein_coding	NXT1	29107	nuclear transport factor 2 like export factor 1 [Source:HGNC Symbol;Acc:HGNC:15913]	20	23350791	23354771	1
ENSG00000132963	ENSG00000132963	7	ENSG00000132963	protein_coding	POMP	51371	proteasome maturation protein [Source:HGNC Symbol;Acc:HGNC:20330]	13	28659065	28678959	1
ENSG00000133112	ENSG00000133112	7	ENSG00000133112	protein_coding	TPT1	7178	tumor protein, translationally-controlled 1 [Source:HGNC Symbol;Acc:HGNC:12022]	13	45333471	45341284	-1
ENSG00000133275	ENSG00000133275	7	ENSG00000133275	protein_coding	CSNK1G2	1455	casein kinase 1 gamma 2 [Source:HGNC Symbol;Acc:HGNC:2455]	19	1941172	1981338	1
ENSG00000133315	ENSG00000133315	7	ENSG00000133315	protein_coding	MACROD1	28992	mono-ADP ribosylhydrolase 1 [Source:HGNC Symbol;Acc:HGNC:29598]	11	63998558	64166113	-1
ENSG00000133316	ENSG00000133316	7	ENSG00000133316	protein_coding	WDR74	54663	WD repeat domain 74 [Source:HGNC Symbol;Acc:HGNC:25529]	11	62832342	62841809	-1
ENSG00000133983	ENSG00000133983	7	ENSG00000133983	protein_coding	COX16	51241	cytochrome c oxidase assembly factor COX16 [Source:HGNC Symbol;Acc:HGNC:20213]	14	70325081	70416984	-1
ENSG00000133997	ENSG00000133997	7	ENSG00000133997	protein_coding	MED6	10001	mediator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:19970]	14	70581257	70600690	-1
ENSG00000134056	ENSG00000134056	7	ENSG00000134056	protein_coding	MRPS36	92259	mitochondrial ribosomal protein S36 [Source:HGNC Symbol;Acc:HGNC:16631]	5	69217760	69230158	1
ENSG00000134058	ENSG00000134058	7	ENSG00000134058	protein_coding	CDK7	1022	cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]	5	69234795	69277430	1
ENSG00000134283	ENSG00000134283	7	ENSG00000134283	protein_coding	PPHLN1	51535	periphilin 1 [Source:HGNC Symbol;Acc:HGNC:19369]	12	42238447	42459715	1
ENSG00000134419	ENSG00000134419	7	ENSG00000134419	protein_coding	RPS15A	6210	ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389]	16	18781295	18790383	-1
ENSG00000135047	ENSG00000135047	7	ENSG00000135047	protein_coding	CTSL	1514	cathepsin L [Source:HGNC Symbol;Acc:HGNC:2537]	9	87724051	87731469	1
ENSG00000135336	ENSG00000135336	7	ENSG00000135336	protein_coding	ORC3	23595	origin recognition complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:8489]	6	87590067	87667453	1
ENSG00000135506	ENSG00000135506	7	ENSG00000135506	protein_coding	OS9	10956	OS9 endoplasmic reticulum lectin [Source:HGNC Symbol;Acc:HGNC:16994]	12	57693841	57728342	1
ENSG00000135940	ENSG00000135940	7	ENSG00000135940	protein_coding	COX5B	1329	cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269]	2	97646062	97648383	1
ENSG00000136235	ENSG00000136235	7	ENSG00000136235	protein_coding	GPNMB	10457	glycoprotein nmb [Source:HGNC Symbol;Acc:HGNC:4462]	7	23235967	23275108	1
ENSG00000136371	ENSG00000136371	7	ENSG00000136371	protein_coding	MTHFS	10588	methenyltetrahydrofolate synthetase [Source:HGNC Symbol;Acc:HGNC:7437]	15	79833585	79897379	-1
ENSG00000136521	ENSG00000136521	7	ENSG00000136521	protein_coding	NDUFB5	4711	NADH:ubiquinone oxidoreductase subunit B5 [Source:HGNC Symbol;Acc:HGNC:7700]	3	179604690	179627647	1
ENSG00000136522	ENSG00000136522	7	ENSG00000136522	protein_coding	MRPL47	57129	mitochondrial ribosomal protein L47 [Source:HGNC Symbol;Acc:HGNC:16652]	3	179588285	179604649	-1
ENSG00000136682	ENSG00000136682	7	ENSG00000136682	protein_coding	ZNG1B	150472	Zn regulated GTPase metalloprotein activator 1B [Source:HGNC Symbol;Acc:HGNC:17907]	2	113437691	113496204	1
ENSG00000136770	ENSG00000136770	7	ENSG00000136770	protein_coding	DNAJC1	64215	DnaJ heat shock protein family (Hsp40) member C1 [Source:HGNC Symbol;Acc:HGNC:20090]	10	21756548	22003769	-1
ENSG00000136810	ENSG00000136810	7	ENSG00000136810	protein_coding	TXN	7295	thioredoxin [Source:HGNC Symbol;Acc:HGNC:12435]	9	110243810	110256507	-1
ENSG00000136888	ENSG00000136888	7	ENSG00000136888	protein_coding	ATP6V1G1	9550	ATPase H+ transporting V1 subunit G1 [Source:HGNC Symbol;Acc:HGNC:864]	9	114587706	114598915	1
ENSG00000137547	ENSG00000137547	7	ENSG00000137547	protein_coding	MRPL15	29088	mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]	8	54135241	54148514	1
ENSG00000137563	ENSG00000137563	7	ENSG00000137563	protein_coding	GGH	8836	gamma-glutamyl hydrolase [Source:HGNC Symbol;Acc:HGNC:4248]	8	63014881	63039407	-1
ENSG00000137720	ENSG00000137720	7	ENSG00000137720	protein_coding	CFAP68	64776	cilia and flagella associated protein 68 [Source:HGNC Symbol;Acc:HGNC:1163]	11	111878935	111885975	1
ENSG00000137876	ENSG00000137876	7	ENSG00000137876	protein_coding	RSL24D1	51187	ribosomal L24 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18479]	15	55180806	55197049	-1
ENSG00000137947	ENSG00000137947	7	ENSG00000137947	protein_coding	GTF2B	2959	general transcription factor IIB [Source:HGNC Symbol;Acc:HGNC:4648]	1	88852633	88891944	-1
ENSG00000138175	ENSG00000138175	7	ENSG00000138175	protein_coding	ARL3	403	ADP ribosylation factor like GTPase 3 [Source:HGNC Symbol;Acc:HGNC:694]	10	102673731	102714397	-1
ENSG00000138326	ENSG00000138326	7	ENSG00000138326	protein_coding	RPS24	6229	ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:10411]	10	78033760	78056813	1
ENSG00000138382	ENSG00000138382	7	ENSG00000138382	protein_coding	METTL5	29081	methyltransferase 5, N6-adenosine [Source:HGNC Symbol;Acc:HGNC:25006]	2	169810081	169824931	-1
ENSG00000138442	ENSG00000138442	7	ENSG00000138442	protein_coding	WDR12	55759	WD repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:14098]	2	202874261	203014798	-1
ENSG00000138495	ENSG00000138495	7	ENSG00000138495	protein_coding	COX17	10063	cytochrome c oxidase copper chaperone COX17 [Source:HGNC Symbol;Acc:HGNC:2264]	3	119654513	119677454	-1
ENSG00000138663	ENSG00000138663	7	ENSG00000138663	protein_coding	COPS4	51138	COP9 signalosome subunit 4 [Source:HGNC Symbol;Acc:HGNC:16702]	4	83034447	83075818	1
ENSG00000138777	ENSG00000138777	7	ENSG00000138777	protein_coding	PPA2	27068	inorganic pyrophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:28883]	4	105369077	105474067	-1
ENSG00000139233	ENSG00000139233	7	ENSG00000139233	protein_coding	LLPH	84298	LLP homolog, long-term synaptic facilitation factor [Source:HGNC Symbol;Acc:HGNC:28229]	12	66116555	66130750	-1
ENSG00000139546	ENSG00000139546	7	ENSG00000139546	protein_coding	TARBP2	6895	TARBP2 subunit of RISC loading complex [Source:HGNC Symbol;Acc:HGNC:11569]	12	53500921	53506431	1
ENSG00000139620	ENSG00000139620	7	ENSG00000139620	protein_coding	KANSL2	54934	KAT8 regulatory NSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:26024]	12	48653211	48682238	-1
ENSG00000139684	ENSG00000139684	7	ENSG00000139684	protein_coding	ESD	2098	esterase D [Source:HGNC Symbol;Acc:HGNC:3465]	13	46771256	46797420	-1
ENSG00000139974	ENSG00000139974	7	ENSG00000139974	protein_coding	SLC38A6	145389	solute carrier family 38 member 6 [Source:HGNC Symbol;Acc:HGNC:19863]	14	60981114	61114316	1
ENSG00000140025	ENSG00000140025	7	ENSG00000140025	protein_coding	EFCAB11	90141	EF-hand calcium binding domain 11 [Source:HGNC Symbol;Acc:HGNC:20357]	14	89794669	89954777	-1
ENSG00000140474	ENSG00000140474	7	ENSG00000140474	protein_coding	ULK3	25989	unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]	15	74836118	74843346	-1
ENSG00000140830	ENSG00000140830	7	ENSG00000140830	protein_coding	TXNL4B	54957	thioredoxin like 4B [Source:HGNC Symbol;Acc:HGNC:26041]	16	72044289	72094431	-1
ENSG00000140905	ENSG00000140905	7	ENSG00000140905	protein_coding	GCSH	2653	glycine cleavage system protein H [Source:HGNC Symbol;Acc:HGNC:4208]	16	81081945	81096395	-1
ENSG00000141428	ENSG00000141428	7	ENSG00000141428	protein_coding	C18orf21	83608	chromosome 18 open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:28802]	18	35972625	35979286	1
ENSG00000141526	ENSG00000141526	7	ENSG00000141526	protein_coding	SLC16A3	9123	solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]	17	82217934	82261129	1
ENSG00000141552	ENSG00000141552	7	ENSG00000141552	protein_coding	ANAPC11	51529	anaphase promoting complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:14452]	17	81890790	81900991	1
ENSG00000141994	ENSG00000141994	7	ENSG00000141994	protein_coding	DUS3L	56931	dihydrouridine synthase 3 like [Source:HGNC Symbol;Acc:HGNC:26920]	19	5784832	5791225	-1
ENSG00000142252	ENSG00000142252	7	ENSG00000142252	protein_coding	GEMIN7	79760	gem nuclear organelle associated protein 7 [Source:HGNC Symbol;Acc:HGNC:20045]	19	45079195	45091518	1
ENSG00000142676	ENSG00000142676	7	ENSG00000142676	protein_coding	RPL11	6135	ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301]	1	23691742	23696835	1
ENSG00000142684	ENSG00000142684	7	ENSG00000142684	protein_coding	ZNF593	51042	zinc finger protein 593 [Source:HGNC Symbol;Acc:HGNC:30943]	1	26169908	26170873	1
ENSG00000142910	ENSG00000142910	7	ENSG00000142910	protein_coding	TINAGL1	64129	tubulointerstitial nephritis antigen like 1 [Source:HGNC Symbol;Acc:HGNC:19168]	1	31576485	31587686	1
ENSG00000143106	ENSG00000143106	7	ENSG00000143106	protein_coding	PSMA5	5686	proteasome 20S subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:9534]	1	109399042	109426448	-1
ENSG00000143198	ENSG00000143198	7	ENSG00000143198	protein_coding	MGST3	4259	microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]	1	165631213	165661796	1
ENSG00000143545	ENSG00000143545	7	ENSG00000143545	protein_coding	RAB13	5872	RAB13, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9762]	1	153981617	153986358	-1
ENSG00000143774	ENSG00000143774	7	ENSG00000143774	protein_coding	GUK1	2987	guanylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:4693]	1	228139962	228148984	1
ENSG00000143793	ENSG00000143793	7	ENSG00000143793	protein_coding	C1orf35	79169	chromosome 1 open reading frame 35 [Source:HGNC Symbol;Acc:HGNC:19032]	1	228100726	228105411	-1
ENSG00000143819	ENSG00000143819	7	ENSG00000143819	protein_coding	EPHX1	2052	epoxide hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3401]	1	225810124	225845563	1
ENSG00000143933	ENSG00000143933	7	ENSG00000143933	protein_coding	CALM2	805	calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445]	2	47160084	47176921	-1
ENSG00000143947	ENSG00000143947	7	ENSG00000143947	protein_coding	RPS27A	6233	ribosomal protein S27a [Source:HGNC Symbol;Acc:HGNC:10417]	2	55231903	55235853	1
ENSG00000144744	ENSG00000144744	7	ENSG00000144744	protein_coding	UBA3	9039	ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470]	3	69054730	69080408	-1
ENSG00000144895	ENSG00000144895	7	ENSG00000144895	protein_coding	EIF2A	83939	eukaryotic translation initiation factor 2A [Source:HGNC Symbol;Acc:HGNC:3254]	3	150546678	150586016	1
ENSG00000145425	ENSG00000145425	7	ENSG00000145425	protein_coding	RPS3A	6189	ribosomal protein S3A [Source:HGNC Symbol;Acc:HGNC:10421]	4	151099624	151104642	1
ENSG00000145494	ENSG00000145494	7	ENSG00000145494	protein_coding	NDUFS6	4726	NADH:ubiquinone oxidoreductase subunit S6 [Source:HGNC Symbol;Acc:HGNC:7713]	5	1801407	1816048	1
ENSG00000145592	ENSG00000145592	7	ENSG00000145592	protein_coding	RPL37	6167	ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:10347]	5	40825262	40835222	-1
ENSG00000146386	ENSG00000146386	7	ENSG00000146386	protein_coding	ABRACL	58527	ABRA C-terminal like [Source:HGNC Symbol;Acc:HGNC:21230]	6	139028745	139043302	1
ENSG00000146416	ENSG00000146416	7	ENSG00000146416	protein_coding	AIG1	51390	androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:21607]	6	143060496	143341058	1
ENSG00000146425	ENSG00000146425	7	ENSG00000146425	protein_coding	DYNLT1	6993	dynein light chain Tctex-type 1 [Source:HGNC Symbol;Acc:HGNC:11697]	6	158636474	158644743	-1
ENSG00000146826	ENSG00000146826	7	ENSG00000146826	protein_coding	TRAPPC14	55262	trafficking protein particle complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:25604]	7	100154420	100158723	-1
